entry_id,symbol,direction,signal_index,signal_time,signal_datetime,entry_index,entry_time,entry_datetime,entry_price,exit_index,exit_time,exit_datetime,exit_price,duration_bars,peak_favorable_price,max_adverse_price,max_roe_pct,max_stoploss_pct,net_pnl_pct,label
101,NEARUSDT,SELL,20693,1779245100000,2026-05-20 02:45:00,20694,1779246000000,2026-05-20 03:00:00,1.583,20710,1779261300000,2026-05-20 07:15:00,1.655,17,1.579,1.671,0.253,5.559,-4.548,lose
102,NEARUSDT,BUY,20710,1779260400000,2026-05-20 07:00:00,20711,1779261300000,2026-05-20 07:15:00,1.655,21361,1779847200000,2026-05-27 02:00:00,2.526,651,2.978,1.627,79.94,1.692,52.628,win
103,NEARUSDT,SELL,21361,1779846300000,2026-05-27 01:45:00,21362,1779847200000,2026-05-27 02:00:00,2.526,21574,1780038900000,2026-05-29 07:15:00,2.532,213,2.269,2.738,10.174,8.393,-0.238,win
104,NEARUSDT,BUY,21574,1780038000000,2026-05-29 07:00:00,21575,1780038900000,2026-05-29 07:15:00,2.532,21659,1780115400000,2026-05-30 04:30:00,2.306,85,2.632,2.299,3.949,9.202,-8.926,win
105,NEARUSDT,SELL,21659,1780114500000,2026-05-30 04:15:00,21660,1780115400000,2026-05-30 04:30:00,2.306,21883,1780317000000,2026-06-01 12:30:00,2.394,224,2.209,2.443,4.206,5.941,-3.816,win
106,NEARUSDT,BUY,21883,1780316100000,2026-06-01 12:15:00,21884,1780317000000,2026-06-01 12:30:00,2.394,22150,1780557300000,2026-06-04 07:15:00,2.429,267,3.085,2.331,28.864,2.632,1.462,win
107,NEARUSDT,SELL,22150,1780556400000,2026-06-04 07:00:00,22151,1780557300000,2026-06-04 07:15:00,2.429,22478,1780852500000,2026-06-07 17:15:00,2.072,328,1.794,2.489,26.142,2.47,14.697,win
108,NEARUSDT,BUY,22478,1780851600000,2026-06-07 17:00:00,22479,1780852500000,2026-06-07 17:15:00,2.072,22767,1781112600000,2026-06-10 17:30:00,2.043,289,2.264,1.954,9.266,5.695,-1.4,win
109,NEARUSDT,SELL,22767,1781111700000,2026-06-10 17:15:00,22768,1781112600000,2026-06-10 17:30:00,2.043,23051,1781368200000,2026-06-13 16:30:00,2.101,284,1.927,2.186,5.678,7.0,-2.839,win
110,NEARUSDT,BUY,23051,1781367300000,2026-06-13 16:15:00,23052,1781368200000,2026-06-13 16:30:00,2.101,23339,1781627400000,2026-06-16 16:30:00,2.34,288,2.562,2.061,21.942,1.904,11.376,win
111,NEARUSDT,SELL,23339,1781626500000,2026-06-16 16:15:00,23340,1781627400000,2026-06-16 16:30:00,2.34,23774,1782018900000,2026-06-21 05:15:00,2.189,435,2.083,2.388,10.983,2.051,6.453,win
112,NEARUSDT,BUY,23774,1782018000000,2026-06-21 05:00:00,23775,1782018900000,2026-06-21 05:15:00,2.189,23845,1782082800000,2026-06-21 23:00:00,2.115,71,2.279,2.094,4.111,4.34,-3.381,win
113,NEARUSDT,SELL,23845,1782081900000,2026-06-21 22:45:00,23846,1782082800000,2026-06-21 23:00:00,2.115,24390,1782573300000,2026-06-27 15:15:00,1.897,545,1.751,2.198,17.21,3.924,10.307,win
114,NEARUSDT,BUY,24390,1782572400000,2026-06-27 15:00:00,24391,1782573300000,2026-06-27 15:15:00,1.897,24670,1782825300000,2026-06-30 13:15:00,1.763,280,1.954,1.757,3.005,7.38,-7.064,win
115,NEARUSDT,SELL,24670,1782824400000,2026-06-30 13:00:00,24671,1782825300000,2026-06-30 13:15:00,1.763,24802,1782944100000,2026-07-01 22:15:00,1.873,132,1.721,1.877,2.382,6.466,-6.239,win
116,NEARUSDT,BUY,24802,1782943200000,2026-07-01 22:00:00,24803,1782944100000,2026-07-01 22:15:00,1.873,25044,1783161900000,2026-07-04 10:45:00,1.959,242,2.115,1.8,12.92,3.897,4.592,win
117,NEARUSDT,SELL,25044,1783161000000,2026-07-04 10:30:00,25045,1783161900000,2026-07-04 10:45:00,1.959,25187,1783290600000,2026-07-05 22:30:00,2.034,143,1.921,2.046,1.94,4.441,-3.828,lose
118,NEARUSDT,BUY,25187,1783289700000,2026-07-05 22:15:00,25188,1783290600000,2026-07-05 22:30:00,2.034,25393,1783476000000,2026-07-08 02:00:00,1.919,206,2.108,1.913,3.638,5.949,-5.654,win
119,NEARUSDT,SELL,25393,1783475100000,2026-07-08 01:45:00,25394,1783476000000,2026-07-08 02:00:00,1.919,25560,1783626300000,2026-07-09 19:45:00,1.925,167,1.841,1.947,4.065,1.459,-0.313,win
