entry_id,symbol,direction,signal_index,signal_time,signal_datetime,entry_index,entry_time,entry_datetime,entry_price,exit_index,exit_time,exit_datetime,exit_price,duration_bars,peak_favorable_price,max_adverse_price,max_roe_pct,max_stoploss_pct,net_pnl_pct,label
80,DOGEUSDT,BUY,15650,1774706400000,2026-03-28 14:00:00,15651,1774707300000,2026-03-28 14:15:00,0.093,15715,1774765800000,2026-03-29 06:30:00,0.091,65,0.0953,0.0903,2.539,2.851,-2.13,win
81,DOGEUSDT,SELL,15715,1774764900000,2026-03-29 06:15:00,15716,1774765800000,2026-03-29 06:30:00,0.091,15805,1774846800000,2026-03-30 05:00:00,0.0929,90,0.0879,0.0931,3.429,2.308,-2.11,win
82,DOGEUSDT,BUY,15805,1774845900000,2026-03-30 04:45:00,15806,1774846800000,2026-03-30 05:00:00,0.0929,15920,1774950300000,2026-03-31 09:45:00,0.09,115,0.0939,0.0897,1.087,3.412,-3.154,lose
83,DOGEUSDT,SELL,15920,1774949400000,2026-03-31 09:30:00,15921,1774950300000,2026-03-31 09:45:00,0.09,16001,1775023200000,2026-04-01 06:00:00,0.0932,81,0.0893,0.0933,0.756,3.69,-3.557,lose
84,DOGEUSDT,BUY,16001,1775022300000,2026-04-01 05:45:00,16002,1775023200000,2026-04-01 06:00:00,0.0932,16085,1775098800000,2026-04-02 03:00:00,0.0901,84,0.0945,0.0897,1.427,3.714,-3.338,lose
85,DOGEUSDT,SELL,16085,1775097900000,2026-04-02 02:45:00,16086,1775098800000,2026-04-02 03:00:00,0.0901,16237,1775235600000,2026-04-03 17:00:00,0.092,152,0.0889,0.0922,1.277,2.41,-2.121,lose
86,DOGEUSDT,BUY,16237,1775234700000,2026-04-03 16:45:00,16238,1775235600000,2026-04-03 17:00:00,0.092,16385,1775368800000,2026-04-05 06:00:00,0.0907,148,0.0931,0.0905,1.229,1.598,-1.424,lose
87,DOGEUSDT,SELL,16385,1775367900000,2026-04-05 05:45:00,16386,1775368800000,2026-04-05 06:00:00,0.0907,16459,1775435400000,2026-04-06 00:30:00,0.0931,74,0.0896,0.0934,1.147,3.0,-2.724,lose
88,DOGEUSDT,BUY,16459,1775434500000,2026-04-06 00:15:00,16460,1775435400000,2026-04-06 00:30:00,0.0931,16551,1775518200000,2026-04-06 23:30:00,0.0902,92,0.0936,0.0898,0.505,3.533,-3.135,lose
89,DOGEUSDT,SELL,16551,1775517300000,2026-04-06 23:15:00,16552,1775518200000,2026-04-06 23:30:00,0.0902,16642,1775600100000,2026-04-07 22:15:00,0.0934,91,0.09,0.0935,0.233,3.603,-3.492,lose
