entry_id,symbol,direction,signal_index,signal_time,signal_datetime,entry_index,entry_time,entry_datetime,entry_price,exit_index,exit_time,exit_datetime,exit_price,duration_bars,peak_favorable_price,max_adverse_price,max_roe_pct,max_stoploss_pct,net_pnl_pct,label
35,XRPUSDT,SELL,6078,1766091600000,2025-12-18 21:00:00,6079,1766092500000,2025-12-18 21:15:00,1.8145,6139,1766147400000,2025-12-19 12:30:00,1.873,61,1.7703,1.8758,2.436,3.378,-3.224,win
36,XRPUSDT,BUY,6139,1766146500000,2025-12-19 12:15:00,6140,1766147400000,2025-12-19 12:30:00,1.873,6343,1766331000000,2025-12-21 15:30:00,1.9003,204,1.9577,1.8621,4.522,0.582,1.458,win
37,XRPUSDT,SELL,6343,1766330100000,2025-12-21 15:15:00,6344,1766331000000,2025-12-21 15:30:00,1.9003,6950,1766877300000,2025-12-27 23:15:00,1.8628,607,1.8234,1.9488,4.047,2.552,1.973,win
38,XRPUSDT,BUY,6950,1766876400000,2025-12-27 23:00:00,6951,1766877300000,2025-12-27 23:15:00,1.8628,7103,1767015000000,2025-12-29 13:30:00,1.8619,153,1.917,1.8517,2.91,0.596,-0.048,win
39,XRPUSDT,SELL,7103,1767014100000,2025-12-29 13:15:00,7104,1767015000000,2025-12-29 13:30:00,1.8619,7273,1767168000000,2025-12-31 08:00:00,1.8717,170,1.8424,1.8857,1.047,1.278,-0.526,lose
40,XRPUSDT,BUY,7273,1767167100000,2025-12-31 07:45:00,7274,1767168000000,2025-12-31 08:00:00,1.8717,7309,1767200400000,2025-12-31 17:00:00,1.843,36,1.8824,1.8371,0.572,1.849,-1.533,lose
41,XRPUSDT,SELL,7309,1767199500000,2025-12-31 16:45:00,7310,1767200400000,2025-12-31 17:00:00,1.843,7406,1767287700000,2026-01-01 17:15:00,1.8677,97,1.8106,1.8687,1.758,1.394,-1.34,lose
42,XRPUSDT,BUY,7406,1767286800000,2026-01-01 17:00:00,7407,1767287700000,2026-01-01 17:15:00,1.8677,7889,1767722400000,2026-01-06 18:00:00,2.2079,483,2.4175,1.8643,29.437,0.182,18.215,win
43,XRPUSDT,SELL,7889,1767721500000,2026-01-06 17:45:00,7890,1767722400000,2026-01-06 18:00:00,2.2079,8462,1768238100000,2026-01-12 17:15:00,2.0872,573,2.0335,2.3193,7.899,5.046,5.467,win
44,XRPUSDT,BUY,8462,1768237200000,2026-01-12 17:00:00,8463,1768238100000,2026-01-12 17:15:00,2.0872,8698,1768450500000,2026-01-15 04:15:00,2.0953,236,2.1917,2.038,5.007,2.357,0.388,win
