entry_id,symbol,direction,signal_index,signal_time,signal_datetime,entry_index,entry_time,entry_datetime,entry_price,exit_index,exit_time,exit_datetime,exit_price,duration_bars,peak_favorable_price,max_adverse_price,max_roe_pct,max_stoploss_pct,net_pnl_pct,label
54,LINKUSDT,BUY,9820,1769459400000,2026-01-26 20:30:00,9821,1769460300000,2026-01-26 20:45:00,11.902,10005,1769626800000,2026-01-28 19:00:00,11.81,185,12.185,11.686,2.378,1.815,-0.773,win
55,LINKUSDT,SELL,10005,1769625900000,2026-01-28 18:45:00,10006,1769626800000,2026-01-28 19:00:00,11.81,10477,1770051600000,2026-02-02 17:00:00,9.919,472,8.957,11.939,24.157,1.092,16.012,win
56,LINKUSDT,BUY,10477,1770050700000,2026-02-02 16:45:00,10478,1770051600000,2026-02-02 17:00:00,9.919,10577,1770141600000,2026-02-03 18:00:00,9.307,100,9.971,9.3,0.524,6.241,-6.17,lose
57,LINKUSDT,SELL,10577,1770140700000,2026-02-03 17:45:00,10578,1770141600000,2026-02-03 18:00:00,9.307,10861,1770397200000,2026-02-06 17:00:00,8.801,284,7.117,9.889,23.531,6.253,5.437,win
58,LINKUSDT,BUY,10861,1770396300000,2026-02-06 16:45:00,10862,1770397200000,2026-02-06 17:00:00,8.801,11121,1770631200000,2026-02-09 10:00:00,8.598,260,9.047,8.575,2.795,2.568,-2.307,win
59,LINKUSDT,SELL,11121,1770630300000,2026-02-09 09:45:00,11122,1770631200000,2026-02-09 10:00:00,8.598,11162,1770668100000,2026-02-09 20:15:00,8.963,41,8.458,9.014,1.628,4.838,-4.245,lose
60,LINKUSDT,BUY,11162,1770667200000,2026-02-09 20:00:00,11163,1770668100000,2026-02-09 20:15:00,8.963,11207,1770708600000,2026-02-10 07:30:00,8.542,45,8.964,8.474,0.011,5.456,-4.697,lose
61,LINKUSDT,SELL,11207,1770707700000,2026-02-10 07:15:00,11208,1770708600000,2026-02-10 07:30:00,8.542,11528,1770997500000,2026-02-13 15:45:00,8.723,321,8.122,8.821,4.917,3.266,-2.119,win
62,LINKUSDT,BUY,11528,1770996600000,2026-02-13 15:30:00,11529,1770997500000,2026-02-13 15:45:00,8.723,11727,1771176600000,2026-02-15 17:30:00,8.819,199,9.239,8.669,5.915,0.619,1.101,win
63,LINKUSDT,SELL,11727,1771175700000,2026-02-15 17:15:00,11728,1771176600000,2026-02-15 17:30:00,8.819,12202,1771604100000,2026-02-20 16:15:00,8.89,475,8.338,8.995,5.454,1.996,-0.805,win
64,LINKUSDT,BUY,12202,1771603200000,2026-02-20 16:00:00,12203,1771604100000,2026-02-20 16:15:00,8.89,12386,1771769700000,2026-02-22 14:15:00,8.714,184,9.057,8.687,1.879,2.283,-1.98,lose
65,LINKUSDT,SELL,12386,1771768800000,2026-02-22 14:00:00,12387,1771769700000,2026-02-22 14:15:00,8.714,12626,1771985700000,2026-02-25 02:15:00,8.614,240,8.05,8.775,7.62,0.7,1.148,win
66,LINKUSDT,BUY,12626,1771984800000,2026-02-25 02:00:00,12627,1771985700000,2026-02-25 02:15:00,8.614,12785,1772128800000,2026-02-26 18:00:00,8.878,159,9.589,8.352,11.319,3.042,3.065,win
67,LINKUSDT,SELL,12785,1772127900000,2026-02-26 17:45:00,12786,1772128800000,2026-02-26 18:00:00,8.878,12992,1772315100000,2026-02-28 21:45:00,8.798,207,8.203,9.293,7.603,4.674,0.901,win
68,LINKUSDT,BUY,12992,1772314200000,2026-02-28 21:30:00,12993,1772315100000,2026-02-28 21:45:00,8.798,13086,1772399700000,2026-03-01 21:15:00,8.574,94,9.206,8.532,4.637,3.023,-2.546,win
69,LINKUSDT,SELL,13086,1772398800000,2026-03-01 21:00:00,13087,1772399700000,2026-03-01 21:15:00,8.574,13162,1772468100000,2026-03-02 16:15:00,9.194,76,8.564,9.219,0.117,7.523,-7.231,lose
70,LINKUSDT,BUY,13162,1772467200000,2026-03-02 16:00:00,13163,1772468100000,2026-03-02 16:15:00,9.194,13232,1772531100000,2026-03-03 09:45:00,8.636,70,9.268,8.591,0.805,6.559,-6.069,lose
