entry_id,symbol,direction,signal_index,signal_time,signal_datetime,entry_index,entry_time,entry_datetime,entry_price,exit_index,exit_time,exit_datetime,exit_price,duration_bars,peak_favorable_price,max_adverse_price,max_roe_pct,max_stoploss_pct,net_pnl_pct,label
116,BNBUSDT,BUY,20744,1779291000000,2026-05-20 15:30:00,20745,1779291900000,2026-05-20 15:45:00,648.37,20972,1779497100000,2026-05-23 00:45:00,649.46,228,664.95,646.29,2.557,0.321,0.168,win
117,BNBUSDT,SELL,20972,1779496200000,2026-05-23 00:30:00,20973,1779497100000,2026-05-23 00:45:00,649.46,21047,1779564600000,2026-05-23 19:30:00,653.26,75,635.0,653.48,2.226,0.619,-0.585,win
118,BNBUSDT,BUY,21047,1779563700000,2026-05-23 19:15:00,21048,1779564600000,2026-05-23 19:30:00,653.26,21265,1779760800000,2026-05-26 02:00:00,657.93,218,673.51,650.0,3.1,0.499,0.715,win
119,BNBUSDT,SELL,21265,1779759900000,2026-05-26 01:45:00,21266,1779760800000,2026-05-26 02:00:00,657.93,21647,1780104600000,2026-05-30 01:30:00,648.08,382,628.42,668.5,4.485,1.607,1.497,win
120,BNBUSDT,BUY,21647,1780103700000,2026-05-30 01:15:00,21648,1780104600000,2026-05-30 01:30:00,648.08,21827,1780266600000,2026-05-31 22:30:00,711.65,180,746.59,647.51,15.2,0.088,9.809,win
121,BNBUSDT,SELL,21827,1780265700000,2026-05-31 22:15:00,21828,1780266600000,2026-05-31 22:30:00,711.65,22437,1780815600000,2026-06-07 07:00:00,588.7,610,556.88,731.4,21.748,2.775,17.277,win
122,BNBUSDT,BUY,22437,1780814700000,2026-06-07 06:45:00,22438,1780815600000,2026-06-07 07:00:00,588.7,22660,1781016300000,2026-06-09 14:45:00,586.12,223,611.19,583.99,3.82,0.8,-0.438,win
123,BNBUSDT,SELL,22660,1781015400000,2026-06-09 14:30:00,22661,1781016300000,2026-06-09 14:45:00,586.12,22828,1781167500000,2026-06-11 08:45:00,600.93,168,580.9,603.88,0.891,3.03,-2.527,lose
124,BNBUSDT,BUY,22828,1781166600000,2026-06-11 08:30:00,22829,1781167500000,2026-06-11 08:45:00,600.93,23162,1781468100000,2026-06-14 20:15:00,603.1,334,613.9,596.4,2.158,0.754,0.361,win
125,BNBUSDT,SELL,23162,1781467200000,2026-06-14 20:00:00,23163,1781468100000,2026-06-14 20:15:00,603.1,23174,1781478900000,2026-06-14 23:15:00,615.54,12,603.09,617.63,0.002,2.409,-2.063,lose
