entry_id,symbol,direction,signal_index,signal_time,signal_datetime,entry_index,entry_time,entry_datetime,entry_price,exit_index,exit_time,exit_datetime,exit_price,duration_bars,peak_favorable_price,max_adverse_price,max_roe_pct,max_stoploss_pct,net_pnl_pct,label
118,ADAUSDT,BUY,23171,1781475300000,2026-06-14 22:15:00,23172,1781476200000,2026-06-14 22:30:00,0.1754,23283,1781577000000,2026-06-16 02:30:00,0.1756,112,0.1899,0.1738,8.267,0.912,0.114,win
119,ADAUSDT,SELL,23283,1781576100000,2026-06-16 02:15:00,23284,1781577000000,2026-06-16 02:30:00,0.1756,24162,1782368100000,2026-06-25 06:15:00,0.1501,879,0.1394,0.1814,20.615,3.303,14.522,win
120,ADAUSDT,BUY,24162,1782367200000,2026-06-25 06:00:00,24163,1782368100000,2026-06-25 06:15:00,0.1501,24196,1782398700000,2026-06-25 14:45:00,0.1427,34,0.1504,0.1381,0.2,7.995,-4.93,lose
121,ADAUSDT,SELL,24196,1782397800000,2026-06-25 14:30:00,24197,1782398700000,2026-06-25 14:45:00,0.1427,24303,1782495000000,2026-06-26 17:30:00,0.1486,107,0.1383,0.1499,3.083,5.046,-4.135,win
122,ADAUSDT,BUY,24303,1782494100000,2026-06-26 17:15:00,24304,1782495000000,2026-06-26 17:30:00,0.1486,24418,1782598500000,2026-06-27 22:15:00,0.1447,115,0.1496,0.1443,0.673,2.894,-2.624,lose
123,ADAUSDT,SELL,24418,1782597600000,2026-06-27 22:00:00,24419,1782598500000,2026-06-27 22:15:00,0.1447,24612,1782773100000,2026-06-29 22:45:00,0.1466,194,0.141,0.1488,2.557,2.833,-1.313,win
124,ADAUSDT,BUY,24612,1782772200000,2026-06-29 22:30:00,24613,1782773100000,2026-06-29 22:45:00,0.1466,24669,1782824400000,2026-06-30 13:00:00,0.1421,57,0.1466,0.142,0.0,3.138,-3.07,lose
125,ADAUSDT,SELL,24669,1782823500000,2026-06-30 12:45:00,24670,1782824400000,2026-06-30 13:00:00,0.1421,24731,1782880200000,2026-07-01 04:30:00,0.1522,62,0.1418,0.153,0.211,7.671,-7.108,lose
126,ADAUSDT,BUY,24731,1782879300000,2026-07-01 04:15:00,24732,1782880200000,2026-07-01 04:30:00,0.1522,25220,1783320300000,2026-07-06 06:45:00,0.184,489,0.1999,0.1486,31.34,2.365,20.894,win
127,ADAUSDT,SELL,25220,1783319400000,2026-07-06 06:30:00,25221,1783320300000,2026-07-06 06:45:00,0.184,25736,1783784700000,2026-07-11 15:45:00,0.1721,516,0.1647,0.1871,10.489,1.685,6.467,win
128,ADAUSDT,BUY,25736,1783783800000,2026-07-11 15:30:00,25737,1783784700000,2026-07-11 15:45:00,0.1721,25772,1783817100000,2026-07-12 00:45:00,0.1632,36,0.1731,0.1628,0.581,5.404,-5.171,lose
129,ADAUSDT,SELL,25772,1783816200000,2026-07-12 00:30:00,25773,1783817100000,2026-07-12 00:45:00,0.1632,26017,1784037600000,2026-07-14 14:00:00,0.1637,245,0.1553,0.1664,4.841,1.961,-0.306,win
130,ADAUSDT,BUY,26017,1784036700000,2026-07-14 13:45:00,26018,1784037600000,2026-07-14 14:00:00,0.1637,26194,1784196900000,2026-07-16 10:15:00,0.1619,177,0.1693,0.1609,3.421,1.71,-1.1,win
131,ADAUSDT,SELL,26194,1784196000000,2026-07-16 10:00:00,26195,1784196900000,2026-07-16 10:15:00,0.1619,26319,1784309400000,2026-07-17 17:30:00,0.1658,125,0.1576,0.167,2.656,3.15,-2.409,win
132,ADAUSDT,BUY,26319,1784308500000,2026-07-17 17:15:00,26320,1784309400000,2026-07-17 17:30:00,0.1658,26563,1784529000000,2026-07-20 06:30:00,0.1616,244,0.1692,0.1614,2.051,2.654,-2.533,win
133,ADAUSDT,SELL,26563,1784528100000,2026-07-20 06:15:00,26564,1784529000000,2026-07-20 06:30:00,0.1616,26612,1784573100000,2026-07-20 18:45:00,0.1683,49,0.1605,0.1706,0.681,5.569,-4.146,lose
134,ADAUSDT,BUY,26612,1784572200000,2026-07-20 18:30:00,26613,1784573100000,2026-07-20 18:45:00,0.1683,26887,1784820600000,2026-07-23 15:30:00,0.1698,275,0.1808,0.1671,7.427,0.713,0.891,win
135,ADAUSDT,SELL,26887,1784819700000,2026-07-23 15:15:00,26888,1784820600000,2026-07-23 15:30:00,0.1698,27089,1785002400000,2026-07-25 18:00:00,0.1655,202,0.1613,0.1706,5.006,0.471,2.532,win
136,ADAUSDT,BUY,27089,1785001500000,2026-07-25 17:45:00,27090,1785002400000,2026-07-25 18:00:00,0.1655,27270,1785165300000,2026-07-27 15:15:00,0.1589,181,0.1672,0.1577,1.027,4.713,-3.988,lose
137,ADAUSDT,SELL,27270,1785164400000,2026-07-27 15:00:00,27271,1785165300000,2026-07-27 15:15:00,0.1589,27396,1785278700000,2026-07-28 22:45:00,0.1622,126,0.1532,0.1634,3.587,2.832,-2.077,win
138,ADAUSDT,BUY,27396,1785277800000,2026-07-28 22:30:00,27397,1785278700000,2026-07-28 22:45:00,0.1622,28188,1785991500000,2026-08-06 04:45:00,0.1876,792,0.1995,0.1603,22.996,1.171,15.66,win
139,ADAUSDT,SELL,28188,1785990600000,2026-08-06 04:30:00,28189,1785991500000,2026-08-06 04:45:00,0.1876,28229,1786028400000,2026-08-06 15:00:00,0.2002,41,0.187,0.2033,0.32,8.369,-6.716,lose
140,ADAUSDT,BUY,28229,1786027500000,2026-08-06 14:45:00,28230,1786028400000,2026-08-06 15:00:00,0.2002,28498,1786270500000,2026-08-09 10:15:00,0.1966,269,0.2117,0.1955,5.744,2.348,-1.798,win
141,ADAUSDT,SELL,28498,1786269600000,2026-08-09 10:00:00,28499,1786270500000,2026-08-09 10:15:00,0.1966,29480,1787154300000,2026-08-19 15:45:00,0.1815,982,0.1711,0.1994,12.97,1.424,7.681,win
142,ADAUSDT,BUY,29480,1787153400000,2026-08-19 15:30:00,29481,1787154300000,2026-08-19 15:45:00,0.1815,29824,1787463900000,2026-08-23 05:45:00,0.2165,344,0.2588,0.1777,42.59,2.094,19.284,win
143,ADAUSDT,SELL,29824,1787463000000,2026-08-23 05:30:00,29825,1787463900000,2026-08-23 05:45:00,0.2165,29999,1787620500000,2026-08-25 01:15:00,0.2239,175,0.2137,0.2306,1.293,6.513,-3.418,lose
