entry_id,symbol,direction,signal_index,signal_datetime,entry_index,entry_datetime,entry_price,exit_datetime,exit_price,duration_bars,max_roe_pct,max_stoploss_pct,net_pnl_pct,label,liq_filtered,danger_liq_dist_pct,danger_zone_type
109,BTCUSDT,SELL,22661,2026-06-09 14:45:00,22662,2026-06-09 15:00:00,61511.6,2026-06-11 06:00:00,62581.7,156,1.333,2.293,-1.74,lose,True,0.846,SSL
110,BTCUSDT,BUY,22817,2026-06-11 05:45:00,22818,2026-06-11 06:00:00,62581.7,2026-06-14 19:15:00,63757.6,341,3.446,0.426,1.879,win,True,0.729,BSL
113,BTCUSDT,SELL,23366,2026-06-16 23:00:00,23367,2026-06-16 23:15:00,65730.4,2026-06-20 02:30:00,63382.2,301,5.322,1.048,3.572,win,True,0.414,SSL
117,BTCUSDT,SELL,24193,2026-06-25 13:45:00,24194,2026-06-25 14:00:00,58248.4,2026-06-27 14:45:00,60607.3,195,0.0,4.267,-4.05,lose,True,0.164,SSL
120,BTCUSDT,BUY,24777,2026-07-01 15:45:00,24778,2026-07-01 16:00:00,60118.6,2026-07-06 13:00:00,61733.6,468,6.441,0.937,2.686,win,True,1.277,BSL
121,BTCUSDT,SELL,25245,2026-07-06 12:45:00,25246,2026-07-06 13:00:00,61733.6,2026-07-06 18:30:00,63735.4,22,0.707,3.635,-3.243,lose,True,0.373,SSL
124,BTCUSDT,BUY,25522,2026-07-09 10:00:00,25523,2026-07-09 10:15:00,62979.6,2026-07-12 06:30:00,63638.6,273,2.7,0.875,1.046,win,True,0.645,BSL
125,BTCUSDT,SELL,25795,2026-07-12 06:15:00,25796,2026-07-12 06:30:00,63638.6,2026-07-14 13:15:00,63764.2,219,2.88,1.215,-0.197,win,True,0.002,SSL
128,BTCUSDT,BUY,26327,2026-07-17 19:15:00,26328,2026-07-17 19:30:00,64059.9,2026-07-20 10:15:00,64258.6,251,1.6,0.505,0.31,lose,True,1.362,BSL
129,BTCUSDT,SELL,26578,2026-07-20 10:00:00,26579,2026-07-20 10:15:00,64258.6,2026-07-20 17:30:00,65476.4,29,0.349,2.224,-1.895,lose,True,0.522,SSL
132,BTCUSDT,BUY,27105,2026-07-25 21:45:00,27106,2026-07-25 22:00:00,64318.6,2026-07-27 23:00:00,63755.5,196,2.183,0.876,-0.875,win,True,0.085,BSL
137,BTCUSDT,SELL,27907,2026-08-03 06:15:00,27908,2026-08-03 06:30:00,62764.9,2026-08-03 15:30:00,63678.5,36,0.791,1.904,-1.456,lose,True,0.163,SSL
138,BTCUSDT,BUY,27943,2026-08-03 15:15:00,27944,2026-08-03 15:30:00,63678.5,2026-08-07 05:00:00,64225.8,342,2.11,0.61,0.859,win,True,0.546,BSL
139,BTCUSDT,SELL,28285,2026-08-07 04:45:00,28286,2026-08-07 05:00:00,64225.8,2026-08-07 11:30:00,65055.0,26,0.134,1.498,-1.291,lose,True,0.03,SSL
140,BTCUSDT,BUY,28311,2026-08-07 11:15:00,28312,2026-08-07 11:30:00,65055.0,2026-08-09 04:00:00,64758.9,162,0.466,0.868,-0.455,lose,True,0.547,BSL
142,BTCUSDT,BUY,28513,2026-08-09 13:45:00,28514,2026-08-09 14:00:00,65195.0,2026-08-10 15:00:00,64594.6,100,0.441,1.093,-0.921,lose,True,0.331,BSL
144,BTCUSDT,BUY,28794,2026-08-12 12:00:00,28795,2026-08-12 12:15:00,64230.5,2026-08-12 17:00:00,63462.3,19,0.342,1.463,-1.196,lose,True,1.114,BSL
145,BTCUSDT,SELL,28813,2026-08-12 16:45:00,28814,2026-08-12 17:00:00,63462.3,2026-08-16 16:30:00,63294.8,382,1.541,0.833,0.264,lose,True,1.261,SSL
146,BTCUSDT,BUY,29195,2026-08-16 16:15:00,29196,2026-08-16 16:30:00,63294.8,2026-08-16 23:30:00,62825.4,28,0.119,0.97,-0.742,lose,True,1.336,BSL
148,BTCUSDT,BUY,29247,2026-08-17 05:15:00,29248,2026-08-17 05:30:00,63460.0,2026-08-23 06:00:00,76065.0,578,25.363,0.323,19.863,win,True,1.072,BSL
