entry_id,symbol,direction,signal_index,signal_datetime,entry_index,entry_datetime,entry_price,exit_datetime,exit_price,duration_bars,max_roe_pct,max_stoploss_pct,net_pnl_pct,label,liq_filtered,danger_liq_dist_pct,danger_zone_type
112,DOGEUSDT,BUY,21647,2026-05-30 01:15:00,21648,2026-05-30 01:30:00,0.1004,2026-05-31 16:45:00,0.0993,157,1.354,1.454,-1.096,lose,True,0.686,BSL
113,DOGEUSDT,SELL,21804,2026-05-31 16:30:00,21805,2026-05-31 16:45:00,0.0993,2026-06-07 04:15:00,0.0832,622,21.851,2.245,16.222,win,True,0.549,SSL
116,DOGEUSDT,BUY,22835,2026-06-11 10:15:00,22836,2026-06-11 10:30:00,0.085,2026-06-13 06:15:00,0.0861,175,8.776,0.988,1.294,win,True,0.651,BSL
117,DOGEUSDT,SELL,23010,2026-06-13 06:00:00,23011,2026-06-13 06:15:00,0.0861,2026-06-13 12:45:00,0.0882,26,0.07,2.485,-2.393,lose,True,1.075,SSL
119,DOGEUSDT,SELL,23138,2026-06-14 14:00:00,23139,2026-06-14 14:15:00,0.0864,2026-06-14 23:00:00,0.0883,35,0.857,3.138,-2.292,lose,True,1.385,SSL
120,DOGEUSDT,BUY,23173,2026-06-14 22:45:00,23174,2026-06-14 23:00:00,0.0883,2026-06-16 04:15:00,0.0873,117,2.864,1.834,-1.211,win,True,0.551,BSL
128,DOGEUSDT,BUY,24341,2026-06-27 02:45:00,24342,2026-06-27 03:00:00,0.0759,2026-06-27 22:00:00,0.0746,76,0.712,2.003,-1.74,lose,True,0.267,BSL
130,DOGEUSDT,BUY,24777,2026-07-01 15:45:00,24778,2026-07-01 16:00:00,0.0733,2026-07-05 03:00:00,0.0758,332,8.223,2.318,3.409,win,True,0.245,BSL
132,DOGEUSDT,BUY,25187,2026-07-05 22:15:00,25188,2026-07-05 22:30:00,0.0785,2026-07-06 13:45:00,0.0749,61,0.421,5.289,-4.499,lose,True,1.058,BSL
133,DOGEUSDT,SELL,25248,2026-07-06 13:30:00,25249,2026-07-06 13:45:00,0.0749,2026-07-10 02:00:00,0.0738,337,5.324,4.524,1.495,win,True,1.388,SSL
135,DOGEUSDT,SELL,25770,2026-07-12 00:00:00,25771,2026-07-12 00:15:00,0.0727,2026-07-14 13:45:00,0.0739,246,2.518,2.036,-1.637,win,True,1.157,SSL
138,DOGEUSDT,BUY,26662,2026-07-21 07:00:00,26663,2026-07-21 07:15:00,0.0732,2026-07-22 08:30:00,0.0724,101,0.984,1.504,-1.025,lose,True,0.428,BSL
139,DOGEUSDT,SELL,26763,2026-07-22 08:15:00,26764,2026-07-22 08:30:00,0.0724,2026-07-25 15:15:00,0.0707,315,6.008,1.519,2.293,win,True,0.761,SSL
142,DOGEUSDT,BUY,27803,2026-08-02 04:15:00,27804,2026-08-02 04:30:00,0.0701,2026-08-03 08:30:00,0.069,112,1.94,1.669,-1.527,lose,True,0.796,BSL
143,DOGEUSDT,SELL,27915,2026-08-03 08:15:00,27916,2026-08-03 08:30:00,0.069,2026-08-04 04:30:00,0.0703,80,0.072,2.362,-1.898,lose,True,0.698,SSL
144,DOGEUSDT,BUY,27995,2026-08-04 04:15:00,27996,2026-08-04 04:30:00,0.0703,2026-08-06 04:15:00,0.0696,191,0.498,1.564,-1.01,lose,True,0.452,BSL
146,DOGEUSDT,BUY,28320,2026-08-07 13:30:00,28321,2026-08-07 13:45:00,0.0701,2026-08-09 03:15:00,0.0698,150,2.053,1.098,-0.428,win,True,0.724,BSL
147,DOGEUSDT,SELL,28470,2026-08-09 03:00:00,28471,2026-08-09 03:15:00,0.0698,2026-08-09 22:15:00,0.0709,76,0.014,1.575,-1.518,lose,True,0.4,SSL
149,DOGEUSDT,SELL,28560,2026-08-10 01:30:00,28561,2026-08-10 01:45:00,0.0697,2026-08-11 13:15:00,0.0708,142,0.474,1.665,-1.578,lose,True,0.185,SSL
152,DOGEUSDT,BUY,29247,2026-08-17 05:15:00,29248,2026-08-17 05:30:00,0.0702,2026-08-24 20:00:00,0.0891,730,44.028,0.869,26.938,win,True,0.392,BSL
