entry_id,symbol,direction,signal_index,signal_datetime,entry_index,entry_datetime,entry_price,exit_datetime,exit_price,duration_bars,max_roe_pct,max_stoploss_pct,net_pnl_pct,label,liq_filtered,danger_liq_dist_pct,danger_zone_type
86,ETHUSDT,BUY,17424,2026-04-16 01:30:00,17425,2026-04-16 01:45:00,2353.64,2026-04-18 10:00:00,2374.59,225,4.683,3.014,0.89,win,False,4.637,BSL
87,ETHUSDT,SELL,17649,2026-04-18 09:45:00,17650,2026-04-18 10:00:00,2374.59,2026-04-20 20:15:00,2330.51,233,5.208,0.003,1.856,win,False,3.171,SSL
89,ETHUSDT,SELL,18105,2026-04-23 03:45:00,18106,2026-04-23 04:00:00,2339.62,2026-04-26 08:15:00,2331.82,305,2.407,0.774,0.333,win,False,1.683,SSL
90,ETHUSDT,BUY,18410,2026-04-26 08:00:00,18411,2026-04-26 08:15:00,2331.82,2026-04-27 07:00:00,2319.4,91,3.095,0.932,-0.533,win,False,3.329,BSL
92,ETHUSDT,BUY,18688,2026-04-29 05:30:00,18689,2026-04-29 05:45:00,2325.64,2026-04-29 17:00:00,2266.22,45,0.896,2.794,-2.555,lose,False,3.604,BSL
93,ETHUSDT,SELL,18733,2026-04-29 16:45:00,18734,2026-04-29 17:00:00,2266.22,2026-05-01 05:45:00,2282.87,147,2.091,1.27,-0.735,win,False,4.359,SSL
94,ETHUSDT,BUY,18880,2026-05-01 05:30:00,18881,2026-05-01 05:45:00,2282.87,2026-05-06 18:15:00,2348.46,530,6.117,0.537,2.873,win,False,1.811,BSL
95,ETHUSDT,SELL,19410,2026-05-06 18:00:00,19411,2026-05-06 18:15:00,2348.46,2026-05-09 04:00:00,2314.24,231,3.621,0.322,1.457,win,False,1.82,SSL
97,ETHUSDT,SELL,19920,2026-05-12 01:30:00,19921,2026-05-12 01:45:00,2307.55,2026-05-13 09:30:00,2317.27,127,2.271,0.62,-0.421,win,False,1.979,SSL
99,ETHUSDT,SELL,20069,2026-05-13 14:45:00,20070,2026-05-13 15:00:00,2266.43,2026-05-14 17:00:00,2315.13,104,1.475,2.267,-2.149,lose,False,1.78,SSL
104,ETHUSDT,BUY,21047,2026-05-23 19:15:00,21048,2026-05-23 19:30:00,2078.42,2026-05-26 03:15:00,2084.61,223,3.437,0.826,0.298,win,False,3.265,BSL
106,ETHUSDT,BUY,21614,2026-05-29 17:00:00,21615,2026-05-29 17:15:00,2041.51,2026-05-31 16:30:00,2006.09,189,0.107,1.993,-1.735,lose,False,14.168,BSL
108,ETHUSDT,BUY,22434,2026-06-07 06:00:00,22435,2026-06-07 06:15:00,1599.41,2026-06-09 16:45:00,1627.79,234,7.638,0.109,1.774,win,False,18.458,BSL
112,ETHUSDT,BUY,23169,2026-06-14 21:45:00,23170,2026-06-14 22:00:00,1717.9,2026-06-16 05:15:00,1761.46,125,7.619,0.55,2.536,win,False,10.287,BSL
114,ETHUSDT,BUY,23685,2026-06-20 06:45:00,23686,2026-06-20 07:00:00,1726.88,2026-06-21 23:45:00,1705.69,163,1.288,1.535,-1.227,lose,False,1.839,BSL
115,ETHUSDT,SELL,23848,2026-06-21 23:30:00,23849,2026-06-21 23:45:00,1705.69,2026-06-22 11:45:00,1762.68,48,0.107,3.477,-3.341,lose,False,2.783,SSL
116,ETHUSDT,BUY,23896,2026-06-22 11:30:00,23897,2026-06-22 11:45:00,1762.68,2026-06-23 05:30:00,1712.85,71,0.926,3.04,-2.827,lose,False,2.679,BSL
117,ETHUSDT,SELL,23967,2026-06-23 05:15:00,23968,2026-06-23 05:30:00,1712.85,2026-06-25 07:15:00,1652.28,199,9.449,0.095,3.536,win,False,3.19,SSL
118,ETHUSDT,BUY,24166,2026-06-25 07:00:00,24167,2026-06-25 07:15:00,1652.28,2026-06-25 14:00:00,1537.0,27,0.407,7.401,-6.977,lose,False,6.437,BSL
120,ETHUSDT,BUY,24387,2026-06-27 14:15:00,24388,2026-06-27 14:30:00,1593.42,2026-06-28 07:30:00,1570.38,68,1.068,1.998,-1.446,lose,False,10.369,BSL
126,ETHUSDT,BUY,25592,2026-07-10 03:30:00,25593,2026-07-10 03:45:00,1775.16,2026-07-12 01:00:00,1788.23,181,3.062,0.42,0.736,win,False,1.957,BSL
130,ETHUSDT,BUY,26013,2026-07-14 12:45:00,26014,2026-07-14 13:00:00,1860.7,2026-07-16 10:45:00,1887.39,183,4.625,0.36,1.434,win,False,1.823,BSL
133,ETHUSDT,SELL,26882,2026-07-23 14:00:00,26883,2026-07-23 14:15:00,1901.31,2026-07-25 19:45:00,1874.86,214,2.9,0.421,1.391,win,False,1.985,SSL
134,ETHUSDT,BUY,27096,2026-07-25 19:30:00,27097,2026-07-25 19:45:00,1874.86,2026-07-27 23:15:00,1889.76,206,5.715,0.441,0.795,win,False,24.316,BSL
140,ETHUSDT,BUY,28032,2026-08-04 13:30:00,28033,2026-08-04 13:45:00,1872.68,2026-08-10 14:15:00,1900.37,578,3.755,0.97,1.479,win,False,2.232,BSL
141,ETHUSDT,SELL,28610,2026-08-10 14:00:00,28611,2026-08-10 14:15:00,1900.37,2026-08-12 10:00:00,1905.1,175,2.534,0.454,-0.249,win,False,2.077,SSL
145,ETHUSDT,SELL,29769,2026-08-22 15:45:00,29770,2026-08-22 16:00:00,2410.36,2026-08-23 21:00:00,2449.22,116,2.281,3.118,-1.612,win,False,2.268,SSL
