symbol,direction,signal_index,signal_datetime,entry_price,max_roe_pct,max_stoploss_pct,net_pnl_pct,duration_bars,label,total_active_bsl,total_active_ssl,danger_zone_type,n_danger_zones,n_safe_zones,nearest_danger_dist_pct,nearest_safe_dist_pct,has_danger_liq,danger_liq_close,safe_liq_present,liq_ratio,liq_ratio_risky,all_danger_dists
ETHUSDT,SELL,19,2025-10-16 18:15:00,3887.38,5.566,1.561,0.063,191,win,0,0,SSL,0,0,,,False,False,False,,False,[]
ETHUSDT,BUY,210,2025-10-18 18:00:00,3884.95,5.149,1.929,1.973,194,win,0,2,BSL,0,2,,0.904,False,False,True,,False,[]
ETHUSDT,SELL,404,2025-10-20 18:30:00,3961.61,3.115,3.084,-2.999,85,win,1,1,SSL,1,1,7.251,3.41,True,False,True,2.126,False,[7.251]
ETHUSDT,BUY,489,2025-10-21 15:45:00,4080.41,0.686,6.495,-5.207,40,lose,1,1,BSL,1,1,0.399,9.951,True,True,True,0.04,True,[0.399]
ETHUSDT,SELL,529,2025-10-22 01:45:00,3867.95,4.179,0.97,-0.541,128,win,0,1,SSL,1,0,5.005,,True,False,False,,False,[5.005]
ETHUSDT,BUY,657,2025-10-23 09:45:00,3888.88,9.363,2.105,4.636,453,win,0,1,BSL,0,1,,5.516,False,False,True,,False,[]
ETHUSDT,SELL,1110,2025-10-28 03:00:00,4069.17,9.62,2.578,5.291,369,win,0,2,SSL,2,0,3.714,,True,False,False,,False,"[3.714, 9.703]"
ETHUSDT,BUY,1479,2025-10-31 23:15:00,3853.87,1.638,1.917,-1.465,206,lose,1,1,BSL,1,1,1.077,0.99,True,True,True,1.088,False,[1.077]
ETHUSDT,SELL,1685,2025-11-03 02:45:00,3797.4,19.55,0.2,9.575,252,win,0,0,SSL,0,0,,,False,False,False,,False,[]
ETHUSDT,BUY,1937,2025-11-05 17:45:00,3433.78,1.317,5.402,-5.069,91,lose,1,2,BSL,1,2,6.386,5.101,True,False,True,1.252,False,[6.386]
ETHUSDT,SELL,2028,2025-11-06 16:30:00,3259.71,2.049,5.485,-5.121,107,win,2,2,SSL,2,2,0.033,6.576,True,True,True,0.005,True,"[0.033, 6.081]"
ETHUSDT,BUY,2135,2025-11-07 19:15:00,3426.63,1.849,2.14,-1.563,134,lose,2,1,BSL,2,1,1.384,10.656,True,True,True,0.13,True,"[1.384, 6.608]"
ETHUSDT,SELL,2269,2025-11-09 04:45:00,3373.08,0.062,5.356,-5.356,38,lose,1,2,SSL,2,1,0.387,8.301,True,True,True,0.047,True,"[0.387, 9.237]"
ETHUSDT,BUY,2307,2025-11-09 14:15:00,3553.74,2.934,1.971,-1.921,196,win,1,2,BSL,1,2,2.795,5.451,True,False,True,0.513,True,[2.795]
ETHUSDT,SELL,2503,2025-11-11 15:15:00,3485.46,2.365,2.397,-1.801,82,win,1,2,SSL,2,1,3.599,3.003,True,False,True,1.199,False,"[3.599, 12.164]"
ETHUSDT,BUY,2585,2025-11-12 11:45:00,3548.24,1.099,5.023,-4.15,21,lose,1,2,BSL,1,2,1.18,5.305,True,True,True,0.223,True,[1.18]
ETHUSDT,SELL,2606,2025-11-12 17:00:00,3400.98,0.887,4.823,-4.004,59,lose,0,1,SSL,1,0,9.982,,True,False,False,,False,[9.982]
ETHUSDT,BUY,2665,2025-11-13 07:45:00,3537.16,0.335,5.204,-4.82,34,lose,0,1,BSL,0,1,,13.448,False,False,True,,False,[]
ETHUSDT,SELL,2699,2025-11-13 16:15:00,3366.66,12.575,0.64,6.228,489,win,0,1,SSL,1,0,9.064,,True,False,False,,False,[9.064]
ETHUSDT,BUY,3188,2025-11-18 18:30:00,3157.0,0.389,5.285,-4.018,47,lose,1,0,BSL,1,0,2.378,,True,False,False,,False,[2.378]
ETHUSDT,SELL,3235,2025-11-19 06:15:00,3030.15,13.536,2.733,7.044,368,win,1,0,SSL,0,1,,6.664,False,False,True,,False,[]
ETHUSDT,BUY,3603,2025-11-23 02:15:00,2816.7,10.022,1.964,6.271,615,win,4,2,BSL,4,2,2.773,2.637,True,False,True,1.052,False,"[2.773, 8.469, 10.27, 14.747]"
ETHUSDT,SELL,4218,2025-11-29 12:00:00,2993.33,1.113,1.967,-1.447,107,lose,1,2,SSL,2,1,8.382,7.976,True,False,True,1.051,False,"[8.382, 9.45]"
ETHUSDT,BUY,4325,2025-11-30 14:45:00,3036.64,0.389,5.232,-4.771,38,lose,2,2,BSL,2,2,0.228,9.689,True,True,True,0.024,True,"[0.228, 6.436]"
ETHUSDT,SELL,4363,2025-12-01 00:15:00,2891.77,6.007,0.111,0.2,153,win,2,2,SSL,2,2,5.165,5.25,True,False,True,0.984,True,"[5.165, 6.27]"
ETHUSDT,BUY,4516,2025-12-02 14:30:00,2885.99,12.241,0.128,7.499,289,win,2,2,BSL,2,2,5.46,3.61,True,False,True,1.513,False,"[5.46, 11.992]"
ETHUSDT,SELL,4805,2025-12-05 14:45:00,3102.42,6.404,1.759,-0.857,209,win,1,3,SSL,3,1,4.139,2.705,True,False,True,1.53,False,"[4.139, 10.334, 11.604]"
ETHUSDT,BUY,5014,2025-12-07 19:00:00,3129.02,10.134,3.804,2.581,319,win,1,3,BSL,1,3,1.832,7.411,True,False,True,0.247,True,[1.832]
ETHUSDT,SELL,5333,2025-12-11 02:45:00,3209.79,5.835,1.952,1.595,418,win,0,5,SSL,5,0,4.423,,True,False,False,,False,"[4.423, 6.03, 9.741, 13.334, 14.561]"
ETHUSDT,BUY,5751,2025-12-15 11:15:00,3158.6,0.013,5.496,-4.647,17,lose,2,3,BSL,2,3,0.408,8.278,True,True,True,0.049,True,"[0.408, 3.354]"
ETHUSDT,SELL,5768,2025-12-15 15:30:00,3011.82,7.381,0.604,2.565,282,win,2,3,SSL,3,2,3.808,5.302,True,False,True,0.718,True,"[3.808, 7.637, 8.945]"
ETHUSDT,BUY,6050,2025-12-18 14:00:00,2934.57,4.887,5.507,1.972,418,win,3,2,BSL,3,2,2.911,5.206,True,False,True,0.559,True,"[2.911, 8.074, 11.244]"
ETHUSDT,SELL,6468,2025-12-22 22:30:00,2992.43,3.532,1.423,0.446,320,win,3,3,SSL,3,3,1.576,2.169,True,False,True,0.726,True,"[1.576, 7.038, 8.355]"
ETHUSDT,BUY,6788,2025-12-26 06:30:00,2979.08,0.463,2.889,-2.374,41,lose,3,3,BSL,3,3,2.627,2.473,True,False,True,1.062,False,"[2.627, 6.459, 9.582]"
ETHUSDT,SELL,6829,2025-12-26 16:45:00,2908.36,0.075,1.77,-1.156,168,lose,4,3,SSL,3,4,0.101,2.211,True,True,True,0.046,True,"[0.101, 4.351, 5.706]"
ETHUSDT,BUY,6997,2025-12-28 10:45:00,2941.99,3.875,1.031,-0.789,101,win,4,4,BSL,4,4,1.043,0.254,True,True,True,4.105,False,"[1.043, 3.921, 7.801, 10.964]"
ETHUSDT,SELL,7098,2025-12-29 12:00:00,2918.77,0.349,3.08,-2.458,113,lose,2,3,SSL,3,2,0.458,8.659,True,True,True,0.053,True,"[0.458, 4.692, 6.042]"
ETHUSDT,BUY,7211,2025-12-30 16:15:00,2990.5,10.617,1.646,7.487,752,win,3,4,BSL,3,4,0.41,1.872,True,True,True,0.219,True,"[0.41, 6.052, 9.164]"
ETHUSDT,SELL,7963,2026-01-07 12:15:00,3214.4,5.039,0.423,3.128,387,win,0,5,SSL,5,0,2.838,,True,False,False,,False,"[2.838, 4.468, 9.613, 13.458, 14.683]"
ETHUSDT,BUY,8350,2026-01-11 13:00:00,3113.84,1.832,1.686,-0.44,151,lose,2,4,BSL,2,4,1.048,1.383,True,True,True,0.758,True,"[1.048, 2.037]"
ETHUSDT,SELL,8501,2026-01-13 02:45:00,3100.13,0.01,2.837,-2.677,52,lose,0,3,SSL,3,0,6.281,,True,False,False,,False,"[6.281, 10.268, 11.539]"
ETHUSDT,BUY,8553,2026-01-13 15:45:00,3183.11,6.932,0.405,3.562,242,win,0,3,BSL,0,3,,8.724,False,False,True,,False,[]
ETHUSDT,SELL,8795,2026-01-16 04:15:00,3296.49,1.367,0.948,-0.928,141,lose,2,4,SSL,4,2,0.687,0.811,True,True,True,0.847,True,"[0.687, 11.863, 15.613, 16.808]"
ETHUSDT,BUY,8936,2026-01-17 15:30:00,3327.08,1.229,4.571,-3.738,131,lose,1,3,BSL,1,3,1.729,12.674,True,False,True,0.136,True,[1.729]
ETHUSDT,SELL,9067,2026-01-19 00:15:00,3202.7,13.069,0.999,8.085,731,win,0,3,SSL,3,0,9.282,,True,False,False,,False,"[9.282, 13.142, 14.372]"
ETHUSDT,BUY,9798,2026-01-26 15:00:00,2943.77,3.439,1.999,0.393,254,win,3,2,BSL,3,2,0.71,1.968,True,True,True,0.361,True,"[0.71, 2.969, 3.852]"
ETHUSDT,SELL,10052,2026-01-29 06:30:00,2955.33,41.258,0.463,30.925,810,win,0,1,SSL,1,0,7.204,,True,False,False,,False,[7.204]
ETHUSDT,BUY,10862,2026-02-06 17:00:00,2041.4,5.418,2.354,-0.706,261,win,4,2,BSL,4,2,5.064,9.138,True,False,True,0.554,True,"[5.064, 15.256, 17.352, 20.641]"
ETHUSDT,SELL,11123,2026-02-09 10:15:00,2026.98,0.936,5.715,-4.828,35,lose,4,3,SSL,3,4,1.576,5.812,True,False,True,0.271,True,"[1.576, 8.492, 14.934]"
ETHUSDT,BUY,11158,2026-02-09 19:00:00,2124.85,1.089,6.061,-5.397,48,lose,4,3,BSL,4,3,0.938,6.109,True,True,True,0.154,True,"[0.938, 10.73, 12.743, 15.903]"
ETHUSDT,SELL,11206,2026-02-10 07:00:00,2010.18,5.791,1.787,-1.42,321,win,4,3,SSL,3,4,0.753,6.696,True,True,True,0.113,True,"[0.753, 7.727, 14.223]"
ETHUSDT,BUY,11527,2026-02-13 15:15:00,2038.73,3.35,2.292,-1.841,186,win,4,3,BSL,4,3,5.202,6.214,True,False,True,0.837,True,"[5.202, 15.407, 17.506, 20.799]"
ETHUSDT,SELL,11713,2026-02-15 13:45:00,2001.2,3.716,1.852,-1.404,266,win,4,3,SSL,3,4,4.455,7.175,True,False,True,0.621,True,"[4.455, 7.313, 13.838]"
ETHUSDT,BUY,11979,2026-02-18 08:15:00,2029.29,0.035,4.06,-3.84,42,lose,4,3,BSL,4,3,5.691,5.778,True,False,True,0.985,True,"[5.691, 15.944, 18.052, 21.361]"
ETHUSDT,SELL,12021,2026-02-18 18:45:00,1951.37,2.351,1.821,-1.123,256,win,5,3,SSL,3,5,2.015,3.33,True,False,True,0.605,True,"[2.015, 4.946, 11.638]"
ETHUSDT,BUY,12277,2026-02-21 10:45:00,1973.29,1.183,1.574,-1.355,111,lose,6,3,BSL,6,3,0.219,1.11,True,True,True,0.198,True,"[0.219, 2.182, 8.691, 19.235, 21.402, 24.805]"
ETHUSDT,SELL,12388,2026-02-22 14:30:00,1946.55,7.734,0.691,0.649,238,win,5,2,SSL,2,5,4.711,1.596,True,False,True,2.952,False,"[4.711, 11.419]"
ETHUSDT,BUY,12626,2026-02-25 02:00:00,1933.91,11.171,2.94,2.768,159,win,4,2,BSL,4,2,10.904,6.614,True,False,True,1.649,False,"[10.904, 21.663, 23.874, 27.347]"
ETHUSDT,SELL,12785,2026-02-26 17:45:00,1987.44,7.717,3.838,1.47,207,win,4,2,SSL,2,4,9.129,4.638,True,False,True,1.968,False,"[9.129, 13.242]"
ETHUSDT,BUY,12992,2026-02-28 21:30:00,1958.23,4.925,2.672,-0.686,98,win,5,2,BSL,5,2,4.617,7.774,True,False,True,0.594,True,"[4.617, 6.199, 20.152, 22.336, 25.765]"
ETHUSDT,SELL,13090,2026-03-01 22:00:00,1944.79,1.614,6.761,-6.406,72,lose,4,3,SSL,3,4,1.401,6.932,True,True,True,0.202,True,"[1.401, 7.137, 11.339]"
ETHUSDT,BUY,13162,2026-03-02 16:00:00,2069.37,0.949,6.348,-5.945,72,lose,4,3,BSL,4,3,0.495,7.337,True,True,True,0.067,True,"[0.495, 13.699, 15.766, 19.011]"
ETHUSDT,SELL,13234,2026-03-03 10:00:00,1946.35,1.029,6.867,-6.632,93,lose,3,3,SSL,3,3,1.48,20.885,True,True,True,0.071,True,"[1.48, 7.211, 11.41]"
ETHUSDT,BUY,13327,2026-03-04 09:15:00,2075.44,5.976,1.939,-0.175,156,win,3,4,BSL,3,4,13.366,5.97,True,False,True,2.239,False,"[13.366, 15.427, 18.663]"
ETHUSDT,SELL,13483,2026-03-06 00:15:00,2071.8,7.972,0.994,2.744,325,win,6,4,SSL,4,6,5.804,0.79,True,False,True,7.346,False,"[5.804, 7.445, 12.829, 16.774]"
ETHUSDT,BUY,13808,2026-03-09 09:30:00,2014.94,9.655,1.734,3.162,471,win,6,2,BSL,6,2,3.634,10.37,True,False,True,0.35,True,"[3.634, 6.792, 9.407, 16.77, 18.893, 22.225]"
ETHUSDT,SELL,14279,2026-03-14 07:15:00,2078.66,0.893,1.813,-1.431,88,lose,4,4,SSL,4,4,2.601,1.164,True,False,True,2.235,False,"[2.601, 4.206, 13.117, 17.049]"
ETHUSDT,BUY,14367,2026-03-15 05:15:00,2108.4,13.156,1.105,7.31,316,win,3,5,BSL,3,5,11.594,1.777,True,False,True,6.523,False,"[11.594, 13.623, 16.808]"
ETHUSDT,SELL,14683,2026-03-18 12:15:00,2262.53,10.65,0.0,5.231,481,win,2,4,SSL,4,2,10.517,5.882,True,False,True,1.788,False,"[10.517, 11.991, 20.178, 23.79]"
ETHUSDT,BUY,15164,2026-03-23 12:30:00,2144.18,2.608,1.967,-1.095,265,win,3,4,BSL,3,4,1.98,5.578,True,False,True,0.355,True,"[1.98, 11.727, 14.858]"
ETHUSDT,SELL,15429,2026-03-26 06:45:00,2120.71,7.286,0.261,4.409,227,win,3,4,SSL,4,3,4.533,3.109,True,False,True,1.458,False,"[4.533, 6.105, 14.84, 18.694]"
ETHUSDT,BUY,15656,2026-03-28 15:30:00,2027.21,0.087,1.926,-1.595,77,lose,4,3,BSL,4,3,2.937,1.775,True,False,True,1.655,False,"[2.937, 7.865, 18.173, 21.486]"
ETHUSDT,SELL,15733,2026-03-29 10:45:00,1994.88,2.924,2.855,-2.563,70,win,4,2,SSL,2,4,9.468,4.605,True,False,True,2.056,False,"[9.468, 13.565]"
ETHUSDT,BUY,15803,2026-03-30 04:15:00,2046.0,5.924,1.698,0.341,285,win,4,3,BSL,4,3,1.992,4.913,True,False,True,0.405,True,"[1.992, 6.874, 17.088, 20.37]"
ETHUSDT,SELL,16088,2026-04-02 03:30:00,2052.97,1.823,1.512,-0.558,273,lose,4,4,SSL,4,4,1.729,4.859,True,False,True,0.356,True,"[1.729, 5.236, 12.03, 16.011]"
ETHUSDT,BUY,16361,2026-04-04 23:45:00,2064.43,0.008,1.846,-1.425,31,lose,4,5,BSL,4,5,4.277,0.843,True,False,True,5.075,False,"[4.277, 5.92, 16.043, 19.295]"
ETHUSDT,SELL,16392,2026-04-05 07:30:00,2035.02,0.708,3.035,-3.016,62,lose,4,4,SSL,4,4,0.862,5.784,True,True,True,0.149,True,"[0.862, 4.4, 11.254, 15.27]"
ETHUSDT,BUY,16454,2026-04-05 23:00:00,2096.4,3.721,0.482,0.553,114,win,4,5,BSL,4,5,2.686,2.355,True,False,True,1.141,False,"[2.686, 4.305, 14.273, 17.476]"
ETHUSDT,SELL,16568,2026-04-07 03:30:00,2107.99,2.371,3.976,-3.274,76,win,3,5,SSL,5,3,2.892,2.122,True,False,True,1.363,False,"[2.892, 4.294, 7.709, 14.326, 18.203]"
ETHUSDT,BUY,16644,2026-04-07 22:30:00,2177.01,4.409,0.781,0.136,133,win,2,4,BSL,2,4,10.042,7.328,True,False,True,1.37,False,"[10.042, 13.126]"
ETHUSDT,SELL,16777,2026-04-09 07:45:00,2179.97,1.1,3.036,-1.911,120,lose,3,5,SSL,5,3,0.575,3.621,True,True,True,0.159,True,"[0.575, 7.454, 10.757, 17.155, 20.904]"
ETHUSDT,BUY,16897,2026-04-10 13:45:00,2221.64,4.877,0.726,0.028,148,win,3,5,BSL,3,5,1.677,2.44,True,False,True,0.687,True,"[1.677, 7.831, 10.854]"
ETHUSDT,SELL,17045,2026-04-12 02:45:00,2222.26,2.217,1.023,-0.832,162,win,2,5,SSL,5,2,2.467,7.801,True,False,True,0.316,True,"[2.467, 9.215, 12.455, 18.731, 22.409]"
ETHUSDT,BUY,17207,2026-04-13 19:15:00,2240.74,7.839,0.056,3.703,126,win,2,5,BSL,2,5,6.912,3.271,True,False,True,2.113,False,"[6.912, 9.909]"
ETHUSDT,SELL,17333,2026-04-15 02:45:00,2323.71,0.728,2.623,-1.288,91,lose,2,6,SSL,6,2,1.051,3.095,True,True,True,0.34,True,"[1.051, 6.725, 13.178, 16.277, 22.279, 25.797]"
ETHUSDT,BUY,17424,2026-04-16 01:30:00,2353.64,4.683,3.014,0.89,225,win,1,6,BSL,1,6,4.637,2.309,True,False,True,2.008,False,[4.637]
ETHUSDT,SELL,17649,2026-04-18 09:45:00,2374.59,5.208,0.003,1.856,233,win,1,6,SSL,6,1,3.171,3.713,True,False,True,0.854,True,"[3.171, 8.724, 15.039, 18.071, 23.945, 27.387]"
ETHUSDT,BUY,17882,2026-04-20 20:00:00,2330.51,3.969,2.132,0.391,223,win,3,6,BSL,3,6,0.19,2.828,True,True,True,0.067,True,"[0.19, 1.121, 5.675]"
ETHUSDT,SELL,18105,2026-04-23 03:45:00,2339.62,2.407,0.774,0.333,305,win,2,7,SSL,7,2,1.683,2.985,True,False,True,0.564,True,"[1.683, 3.206, 7.359, 13.769, 16.846, 22.808, 26.301]"
ETHUSDT,BUY,18410,2026-04-26 08:00:00,2331.82,3.095,0.932,-0.533,91,win,2,7,BSL,2,7,3.329,1.354,True,False,True,2.458,False,"[3.329, 5.616]"
ETHUSDT,SELL,18501,2026-04-27 06:45:00,2319.4,2.732,0.981,-0.269,187,win,2,7,SSL,7,2,0.826,3.883,True,True,True,0.213,True,"[0.826, 2.363, 6.552, 13.017, 16.121, 22.135, 25.659]"
ETHUSDT,BUY,18688,2026-04-29 05:30:00,2325.64,0.896,2.794,-2.555,45,lose,2,5,BSL,2,5,3.604,6.803,True,False,True,0.53,True,"[3.604, 5.896]"
ETHUSDT,SELL,18733,2026-04-29 16:45:00,2266.22,2.091,1.27,-0.735,147,win,3,5,SSL,5,3,4.359,2.559,True,False,True,1.704,False,"[4.359, 10.976, 14.153, 20.308, 23.914]"
ETHUSDT,BUY,18880,2026-05-01 05:30:00,2282.87,6.117,0.537,2.873,530,win,3,7,BSL,3,7,1.811,0.919,True,False,True,1.97,False,"[1.811, 5.545, 7.88]"
ETHUSDT,SELL,19410,2026-05-06 18:00:00,2348.46,3.621,0.322,1.457,231,win,1,8,SSL,8,1,1.82,4.867,True,False,True,0.374,True,"[1.82, 3.686, 5.21, 7.708, 14.093, 17.159, 23.099, 26.579]"
ETHUSDT,BUY,19641,2026-05-09 03:45:00,2314.24,2.923,0.92,-0.289,279,win,2,8,BSL,2,8,0.791,0.369,True,True,True,2.144,False,"[0.791, 6.418]"
ETHUSDT,SELL,19920,2026-05-12 01:30:00,2307.55,2.271,0.62,-0.421,127,win,3,7,SSL,7,3,1.979,1.005,True,False,True,1.969,False,"[1.979, 3.53, 6.072, 12.57, 15.691, 21.735, 25.277]"
ETHUSDT,BUY,20047,2026-05-13 09:15:00,2317.27,0.233,2.989,-2.194,22,lose,3,6,BSL,3,6,0.582,3.934,True,True,True,0.148,True,"[0.582, 2.309, 6.279]"
ETHUSDT,SELL,20069,2026-05-13 14:45:00,2266.43,1.475,2.267,-2.149,104,lose,3,6,SSL,6,3,1.78,2.838,True,False,True,0.627,True,"[1.78, 4.368, 10.984, 14.161, 20.315, 23.921]"
ETHUSDT,BUY,20173,2026-05-14 16:45:00,2315.13,0.15,3.407,-2.684,62,lose,3,6,BSL,3,6,0.674,3.846,True,True,True,0.175,True,"[0.674, 2.404, 6.377]"
ETHUSDT,SELL,20235,2026-05-15 08:15:00,2253.0,7.933,0.47,5.047,527,win,3,6,SSL,6,3,1.194,3.451,True,True,True,0.346,True,"[1.194, 3.798, 10.453, 13.649, 19.84, 23.468]"
ETHUSDT,BUY,20762,2026-05-20 20:00:00,2139.28,0.828,1.672,-1.566,70,lose,4,6,BSL,4,6,0.327,0.903,True,True,True,0.362,True,"[0.327, 8.95, 10.821, 15.121]"
ETHUSDT,SELL,20832,2026-05-21 13:30:00,2105.78,4.691,2.232,1.299,215,win,4,5,SSL,5,4,0.798,1.923,True,True,True,0.415,True,"[0.798, 4.193, 7.612, 14.236, 18.117]"
ETHUSDT,BUY,21047,2026-05-23 19:15:00,2078.42,3.437,0.826,0.298,223,win,4,3,BSL,4,3,3.265,6.396,True,False,True,0.51,True,"[3.265, 12.14, 14.066, 18.492]"
ETHUSDT,SELL,21270,2026-05-26 03:00:00,2084.61,5.715,2.641,2.068,344,win,4,4,SSL,4,4,1.029,2.958,True,True,True,0.348,True,"[1.029, 6.674, 13.365, 17.286]"
ETHUSDT,BUY,21614,2026-05-29 17:00:00,2041.51,0.107,1.993,-1.735,189,lose,3,5,BSL,3,5,14.168,1.775,True,False,True,7.981,False,"[14.168, 16.129, 20.635]"
ETHUSDT,SELL,21803,2026-05-31 16:15:00,2006.09,25.048,0.807,20.272,631,win,4,4,SSL,4,4,1.405,1.099,True,True,True,1.278,False,"[1.405, 3.021, 9.974, 14.048]"
ETHUSDT,BUY,22434,2026-06-07 06:00:00,1599.41,7.638,0.109,1.774,234,win,4,2,BSL,4,2,18.458,3.203,True,False,True,5.762,False,"[18.458, 45.725, 48.228, 53.98]"
ETHUSDT,SELL,22668,2026-06-09 16:30:00,1627.79,1.581,4.029,-3.217,199,lose,5,3,SSL,3,5,1.104,5.196,True,True,True,0.212,True,"[1.104, 4.891, 6.855]"
ETHUSDT,BUY,22867,2026-06-11 18:15:00,1680.16,1.068,1.725,-1.158,282,lose,6,2,BSL,6,2,0.375,7.855,True,True,True,0.048,True,"[0.375, 1.918, 12.765, 38.722, 41.104, 46.579]"
ETHUSDT,SELL,23149,2026-06-14 16:45:00,1660.7,0.158,4.293,-3.444,20,lose,5,3,SSL,3,5,0.15,3.112,True,True,True,0.048,True,"[0.15, 6.776, 8.701]"
ETHUSDT,BUY,23169,2026-06-14 21:45:00,1717.9,7.619,0.55,2.536,125,win,4,3,BSL,4,3,10.287,3.474,True,False,True,2.961,False,"[10.287, 35.674, 38.005, 43.359]"
ETHUSDT,SELL,23294,2026-06-16 05:00:00,1761.46,5.16,4.433,1.963,391,win,5,5,SSL,5,5,0.096,4.446,True,True,True,0.022,True,"[0.096, 2.422, 5.861, 12.108, 13.924]"
ETHUSDT,BUY,23685,2026-06-20 06:45:00,1726.88,1.288,1.535,-1.227,163,lose,7,3,BSL,7,3,1.839,3.976,True,False,True,0.463,True,"[1.839, 4.808, 6.537, 9.714, 34.969, 37.287, 42.614]"
ETHUSDT,SELL,23848,2026-06-21 23:30:00,1705.69,0.107,3.477,-3.341,48,lose,7,3,SSL,3,7,2.783,3.104,True,False,True,0.897,True,"[2.783, 9.235, 11.109]"
ETHUSDT,BUY,23896,2026-06-22 11:30:00,1762.68,0.926,3.04,-2.827,71,lose,6,3,BSL,6,3,2.679,5.926,True,False,True,0.452,True,"[2.679, 4.373, 7.485, 32.227, 34.499, 39.717]"
ETHUSDT,SELL,23967,2026-06-23 05:15:00,1712.85,9.449,0.095,3.536,199,win,7,3,SSL,3,7,3.19,2.673,True,False,True,1.193,False,"[3.19, 9.614, 11.481]"
ETHUSDT,BUY,24166,2026-06-25 07:00:00,1652.28,0.407,7.401,-6.977,27,lose,7,2,BSL,7,2,6.437,6.301,True,False,True,1.022,False,"[6.437, 9.54, 11.347, 14.667, 41.062, 43.485, 49.053]"
ETHUSDT,SELL,24193,2026-06-25 13:45:00,1537.0,1.7,4.01,-3.671,194,lose,7,1,SSL,1,7,1.353,14.42,True,True,True,0.094,True,[1.353]
ETHUSDT,BUY,24387,2026-06-27 14:15:00,1593.42,1.068,1.998,-1.446,68,lose,7,2,BSL,7,2,10.369,1.612,True,False,True,6.434,False,"[10.369, 13.586, 15.46, 18.903, 46.273, 48.786, 54.559]"
ETHUSDT,SELL,24455,2026-06-28 07:15:00,1570.38,1.489,4.255,-3.65,139,lose,8,2,SSL,2,8,0.168,1.318,True,True,True,0.128,True,"[0.168, 1.414]"
ETHUSDT,BUY,24594,2026-06-29 18:00:00,1627.7,0.006,3.265,-2.925,70,lose,8,2,BSL,8,2,0.889,3.684,True,True,True,0.241,True,"[0.889, 8.045, 11.194, 13.029, 16.399, 43.193, 45.652, 51.304]"
ETHUSDT,SELL,24664,2026-06-30 11:30:00,1580.09,1.957,3.204,-2.722,111,lose,8,2,SSL,2,8,0.782,3.929,True,True,True,0.199,True,"[0.782, 2.02]"
ETHUSDT,BUY,24775,2026-07-01 15:15:00,1623.1,12.932,1.661,8.215,628,win,8,0,BSL,8,0,1.175,,True,True,False,,False,"[1.175, 8.351, 11.509, 13.349, 16.729, 43.598, 46.065, 51.732]"
ETHUSDT,SELL,25403,2026-07-08 04:15:00,1756.44,2.504,1.169,-1.066,189,win,6,2,SSL,2,6,1.208,3.044,True,True,True,0.397,True,"[1.208, 3.107]"
ETHUSDT,BUY,25592,2026-07-10 03:30:00,1775.16,3.062,0.42,0.736,181,win,6,1,BSL,6,1,1.957,2.25,True,False,True,0.87,True,"[1.957, 3.64, 6.73, 31.298, 33.553, 38.735]"
ETHUSDT,SELL,25773,2026-07-12 00:45:00,1788.23,0.056,2.123,-1.583,69,lose,5,2,SSL,2,5,0.738,2.882,True,True,True,0.256,True,"[0.738, 2.964]"
ETHUSDT,BUY,25842,2026-07-12 18:00:00,1816.54,1.732,2.452,-1.808,44,lose,5,2,BSL,5,2,1.279,2.285,True,True,True,0.56,True,"[1.279, 4.299, 28.307, 30.511, 35.575]"
ETHUSDT,SELL,25886,2026-07-13 05:00:00,1783.7,2.001,4.667,-4.317,127,win,4,2,SSL,2,4,0.486,6.219,True,True,True,0.078,True,"[0.486, 2.718]"
ETHUSDT,BUY,26013,2026-07-14 12:45:00,1860.7,4.625,0.36,1.434,183,win,4,0,BSL,4,0,1.823,,True,False,False,,False,"[1.823, 25.262, 27.413, 32.357]"
ETHUSDT,SELL,26196,2026-07-16 10:30:00,1887.39,4.5,0.363,1.517,230,win,4,1,SSL,1,4,1.363,3.074,True,True,True,0.443,True,[1.363]
ETHUSDT,BUY,26426,2026-07-18 20:00:00,1858.75,5.38,0.91,2.29,456,win,5,1,BSL,5,1,0.968,1.535,True,True,True,0.631,True,"[0.968, 4.662, 25.393, 27.547, 32.496]"
ETHUSDT,SELL,26882,2026-07-23 14:00:00,1901.31,2.9,0.421,1.391,214,win,3,2,SSL,2,3,1.985,22.586,True,False,True,0.088,True,"[1.985, 3.739]"
ETHUSDT,BUY,27096,2026-07-25 19:30:00,1874.86,5.715,0.441,0.795,206,win,3,2,BSL,3,2,24.316,0.602,True,False,True,40.402,False,"[24.316, 26.451, 31.358]"
ETHUSDT,SELL,27302,2026-07-27 23:00:00,1889.76,1.796,2.04,-1.568,89,lose,4,2,SSL,2,4,1.386,2.48,True,True,True,0.559,True,"[1.386, 3.15]"
ETHUSDT,BUY,27391,2026-07-28 21:15:00,1919.4,0.895,2.56,-1.872,240,lose,4,2,BSL,4,2,0.897,2.908,True,True,True,0.309,True,"[0.897, 21.431, 23.517, 28.309]"
ETHUSDT,SELL,27631,2026-07-31 09:15:00,1883.46,3.337,0.332,0.449,168,win,5,2,SSL,2,5,1.056,1.647,True,True,True,0.641,True,"[1.056, 2.826]"
