entry_price,exit_price,entry_bar,exit_bar,duration_bars,exit_reason,max_roe_pct,max_sl_pct,gross_pnl_pct,fee_pct,net_pnl_pct,net_profit_usd,is_win,symbol,strategy_mode,trade_type,direction,signal_bar,signal_datetime
643.4933,652.63,18297,18374,78,REVERSE_SIGNAL,1.435,0.248,1.42,0.07,1.35,13.5,True,BNBUSDT,1,FADE,BUY,18296,2026-05-07 01:00:00
646.9767,651.29,19160,19259,100,REVERSE_SIGNAL,0.719,0.275,0.667,0.07,0.597,5.97,True,BNBUSDT,1,FADE,BUY,19159,2026-05-10 00:55:00
651.53,651.23,19261,19402,142,REVERSE_SIGNAL,0.56,1.8,0.046,0.07,-0.024,-0.24,False,BNBUSDT,1,FADE,SELL,19259,2026-05-10 09:15:00
658.465,661.92,19817,19953,137,REVERSE_SIGNAL,1.035,1.226,0.525,0.07,0.455,4.55,True,BNBUSDT,1,FADE,BUY,19802,2026-05-12 06:30:00
670.2466,653.4905,20756,20987,232,SL,1.037,2.682,-2.5,0.07,-2.57,-25.7,False,BNBUSDT,1,FADE,BUY,20752,2026-05-15 13:40:00
656.95,643.811,21421,21448,28,TP,2.58,0.143,2.0,0.07,1.93,19.3,True,BNBUSDT,1,FADE,SELL,21403,2026-05-17 19:55:00
645.75,641.29,21710,21857,148,REVERSE_SIGNAL,0.875,0.266,0.691,0.07,0.621,6.21,True,BNBUSDT,1,FADE,SELL,21692,2026-05-18 20:00:00
659.5933,656.48,22530,22735,206,REVERSE_SIGNAL,0.719,0.336,0.472,0.07,0.402,4.02,True,BNBUSDT,1,FADE,SELL,22527,2026-05-21 17:35:00
655.8417,661.41,22740,22762,23,REVERSE_SIGNAL,0.908,0.023,0.849,0.07,0.779,7.79,True,BNBUSDT,1,FADE,BUY,22735,2026-05-22 10:55:00
664.6425,655.32,22772,22828,57,REVERSE_SIGNAL,1.443,0.046,1.403,0.07,1.333,13.33,True,BNBUSDT,1,FADE,SELL,22762,2026-05-22 13:10:00
718.31,684.1822,25601,25650,50,SL,1.822,5.349,-4.751,0.1,-4.851,-48.51,False,BNBUSDT,1,TREND,BUY,25600,2026-06-01 09:40:00
682.81,698.94,25656,25726,71,REVERSE_SIGNAL,1.268,2.43,-2.362,0.1,-2.462,-24.62,False,BNBUSDT,1,TREND,SELL,25655,2026-06-01 14:15:00
681.135,664.1066,25846,25958,113,SL,0.841,2.657,-2.5,0.07,-2.57,-25.7,False,BNBUSDT,1,FADE,BUY,25837,2026-06-02 05:25:00
609.8187,597.6223,26580,26648,69,TP,2.299,0.108,2.0,0.07,1.93,19.3,True,BNBUSDT,1,FADE,SELL,26578,2026-06-04 19:10:00
596.25,584.325,26672,26707,36,TP,2.123,1.174,2.0,0.1,1.9,19.0,True,BNBUSDT,1,TREND,SELL,26671,2026-06-05 02:55:00
592.505,604.3551,27569,27639,71,TP,2.028,0.045,2.0,0.07,1.93,19.3,True,BNBUSDT,1,FADE,BUY,27568,2026-06-08 05:40:00
597.0325,605.08,28730,28757,28,REVERSE_SIGNAL,1.427,0.042,1.348,0.07,1.278,12.78,True,BNBUSDT,1,FADE,BUY,28729,2026-06-12 06:25:00
603.025,605.67,28922,29068,147,REVERSE_SIGNAL,0.588,0.551,0.439,0.07,0.369,3.69,True,BNBUSDT,1,FADE,BUY,28918,2026-06-12 22:10:00
611.345,599.1181,30254,30328,75,TP,2.252,0.254,2.0,0.07,1.93,19.3,True,BNBUSDT,1,FADE,SELL,30249,2026-06-17 13:05:00
599.03,587.0494,30332,30563,232,TP,2.554,0.92,2.0,0.1,1.9,19.0,True,BNBUSDT,1,TREND,SELL,30331,2026-06-17 19:55:00
592.2057,586.36,31472,31499,28,REVERSE_SIGNAL,1.132,0.11,0.987,0.07,0.917,9.17,True,BNBUSDT,1,FADE,SELL,31470,2026-06-21 18:50:00
568.3563,556.9891,32772,32835,64,TP,2.123,0.419,2.0,0.07,1.93,19.3,True,BNBUSDT,1,FADE,SELL,32771,2026-06-26 07:15:00
553.29,564.3558,32843,32851,9,TP,2.037,0.195,2.0,0.07,1.93,19.3,True,BNBUSDT,1,FADE,BUY,32835,2026-06-26 12:35:00
568.3563,563.17,32944,33108,165,REVERSE_SIGNAL,0.997,0.124,0.913,0.07,0.843,8.43,True,BNBUSDT,1,FADE,SELL,32924,2026-06-26 20:00:00
552.635,545.18,34170,34226,57,REVERSE_SIGNAL,1.49,0.131,1.349,0.07,1.279,12.79,True,BNBUSDT,1,FADE,SELL,34159,2026-07-01 02:55:00
568.9,576.1,35308,35374,67,REVERSE_SIGNAL,1.457,0.056,1.266,0.07,1.196,11.96,True,BNBUSDT,1,FADE,BUY,35293,2026-07-05 01:25:00
579.01,593.4852,35381,35546,166,SL,1.024,2.56,-2.5,0.07,-2.57,-25.7,False,BNBUSDT,1,FADE,SELL,35374,2026-07-05 08:10:00
583.3975,576.82,37439,37554,116,REVERSE_SIGNAL,1.127,0.287,1.127,0.07,1.057,10.57,True,BNBUSDT,1,FADE,SELL,37429,2026-07-12 11:25:00
576.128,561.7248,38543,38888,346,SL,0.957,2.798,-2.5,0.07,-2.57,-25.7,False,BNBUSDT,1,FADE,BUY,38542,2026-07-16 08:10:00
574.0825,570.01,40341,40518,178,REVERSE_SIGNAL,0.85,0.304,0.709,0.07,0.639,6.39,True,BNBUSDT,1,FADE,SELL,40338,2026-07-22 13:50:00
569.3134,568.9,40522,40802,281,REVERSE_SIGNAL,0.447,0.946,-0.073,0.07,-0.143,-1.43,False,BNBUSDT,1,FADE,BUY,40518,2026-07-23 04:50:00
573.47,567.75,42195,42235,41,REVERSE_SIGNAL,1.069,0.068,0.997,0.07,0.927,9.27,True,BNBUSDT,1,FADE,SELL,42194,2026-07-29 00:30:00
567.4875,573.12,42236,42304,69,REVERSE_SIGNAL,1.082,0.209,0.993,0.07,0.923,9.23,True,BNBUSDT,1,FADE,BUY,42235,2026-07-29 03:55:00
573.47,569.78,42306,42343,38,REVERSE_SIGNAL,0.821,0.024,0.643,0.07,0.573,5.73,True,BNBUSDT,1,FADE,SELL,42304,2026-07-29 09:40:00
577.4434,591.8794,42500,42668,169,SL,0.958,2.741,-2.5,0.07,-2.57,-25.7,False,BNBUSDT,1,FADE,SELL,42496,2026-07-30 01:40:00
585.72,590.8,42946,43084,139,REVERSE_SIGNAL,0.92,0.23,0.867,0.07,0.797,7.97,True,BNBUSDT,1,FADE,BUY,42941,2026-07-31 14:45:00
587.515,589.42,43763,44034,272,REVERSE_SIGNAL,0.459,1.235,-0.324,0.07,-0.394,-3.94,False,BNBUSDT,1,FADE,SELL,43760,2026-08-03 11:00:00
602.77,596.84,44401,44460,60,REVERSE_SIGNAL,1.082,0.017,0.984,0.07,0.914,9.14,True,BNBUSDT,1,FADE,SELL,44391,2026-08-05 15:35:00
592.4375,594.66,44480,44822,343,REVERSE_SIGNAL,1.062,0.393,0.375,0.07,0.305,3.05,True,BNBUSDT,1,FADE,BUY,44460,2026-08-05 21:20:00
602.34,603.9,45642,46029,388,REVERSE_SIGNAL,0.807,0.785,0.259,0.07,0.189,1.89,True,BNBUSDT,1,FADE,BUY,45634,2026-08-09 23:10:00
609.3867,612.66,46646,46830,185,REVERSE_SIGNAL,0.544,0.715,0.537,0.07,0.467,4.67,True,BNBUSDT,1,FADE,BUY,46636,2026-08-13 10:40:00
603.7867,603.66,47974,48141,168,REVERSE_SIGNAL,0.29,0.597,-0.021,0.07,-0.091,-0.91,False,BNBUSDT,1,FADE,BUY,47966,2026-08-18 01:30:00
603.8867,602.34,48147,48280,134,REVERSE_SIGNAL,0.346,0.216,0.256,0.07,0.186,1.86,True,BNBUSDT,1,FADE,SELL,48141,2026-08-18 16:05:00
602.1834,605.57,48293,48389,97,REVERSE_SIGNAL,0.571,0.092,0.562,0.07,0.492,4.92,True,BNBUSDT,1,FADE,BUY,48280,2026-08-19 03:40:00
68090.37,67304.1,1128,1183,56,REVERSE_SIGNAL,1.998,0.119,1.155,0.07,1.085,10.85,True,BTCUSDT,1,FADE,SELL,1115,2026-03-08 09:15:00
70960.37,71060.3,2658,3014,357,REVERSE_SIGNAL,0.693,0.993,0.141,0.07,0.071,0.71,True,BTCUSDT,1,FADE,BUY,2642,2026-03-13 16:30:00
70584.664,69990.0,4420,4622,203,REVERSE_SIGNAL,1.286,1.073,0.842,0.07,0.772,7.72,True,BTCUSDT,1,FADE,SELL,4419,2026-03-19 20:35:00
70127.4,70837.1,5673,5703,31,REVERSE_SIGNAL,1.244,0.074,1.012,0.07,0.942,9.42,True,BTCUSDT,1,FADE,BUY,5672,2026-03-24 05:00:00
71207.48,70284.5,5707,5781,75,REVERSE_SIGNAL,1.853,0.239,1.296,0.07,1.226,12.26,True,BTCUSDT,1,FADE,SELL,5703,2026-03-24 07:35:00
66304.55,66879.3,7049,7102,54,REVERSE_SIGNAL,1.2,0.104,0.867,0.07,0.797,7.97,True,BTCUSDT,1,FADE,BUY,7045,2026-03-28 23:25:00
68262.7,66897.446,7646,7732,87,TP,2.176,0.167,2.0,0.07,1.93,19.3,True,BTCUSDT,1,FADE,SELL,7645,2026-03-31 01:25:00
67018.1,67370.7,9092,9255,164,REVERSE_SIGNAL,1.209,0.66,0.526,0.07,0.456,4.56,True,BTCUSDT,1,FADE,BUY,9090,2026-04-05 01:50:00
70598.625,72010.5975,10393,10406,14,TP,2.299,0.182,2.0,0.07,1.93,19.3,True,BTCUSDT,1,FADE,BUY,10392,2026-04-09 14:20:00
72587.13,73120.6,10905,11006,102,REVERSE_SIGNAL,0.817,0.186,0.735,0.07,0.665,6.65,True,BTCUSDT,1,FADE,BUY,10901,2026-04-11 08:45:00
71394.164,71623.0,11105,11539,435,REVERSE_SIGNAL,0.849,1.311,0.321,0.07,0.251,2.51,True,BTCUSDT,1,FADE,BUY,11103,2026-04-12 01:35:00
74364.37,75337.7,12364,12474,111,REVERSE_SIGNAL,1.356,1.489,1.309,0.07,1.239,12.39,True,BTCUSDT,1,FADE,BUY,12361,2026-04-16 10:25:00
75386.1,77270.7525,12476,12690,215,SL,1.202,2.539,-2.5,0.07,-2.57,-25.7,False,BTCUSDT,1,FADE,SELL,12474,2026-04-16 19:50:00
75262.15,76264.8,13883,13964,82,REVERSE_SIGNAL,1.507,0.643,1.332,0.07,1.262,12.62,True,BTCUSDT,1,FADE,BUY,13870,2026-04-21 16:10:00
76264.7,75385.2,16288,16324,37,REVERSE_SIGNAL,1.182,0.236,1.153,0.07,1.083,10.83,True,BTCUSDT,1,FADE,SELL,16287,2026-04-30 01:35:00
76264.7,78171.3175,16382,16712,331,SL,0.562,2.511,-2.5,0.07,-2.57,-25.7,False,BTCUSDT,1,FADE,SELL,16367,2026-04-30 08:15:00
78480.28,78200.0,17037,17155,119,REVERSE_SIGNAL,0.485,0.847,0.357,0.07,0.287,2.87,True,BTCUSDT,1,FADE,SELL,17026,2026-05-02 15:10:00
78069.375,78372.5,17158,17238,81,REVERSE_SIGNAL,0.52,0.054,0.388,0.07,0.318,3.18,True,BTCUSDT,1,FADE,BUY,17155,2026-05-03 01:55:00
80582.35,80117.1,18409,18700,292,REVERSE_SIGNAL,0.715,1.793,-0.577,0.07,-0.647,-6.47,False,BTCUSDT,1,FADE,BUY,18408,2026-05-07 10:20:00
76749.85,77412.0,21448,21599,152,REVERSE_SIGNAL,1.243,0.281,0.863,0.07,0.793,7.93,True,BTCUSDT,1,FADE,BUY,21442,2026-05-17 23:10:00
76131.1,77043.0,21632,21699,68,REVERSE_SIGNAL,1.352,0.154,1.198,0.07,1.128,11.28,True,BTCUSDT,1,FADE,BUY,21626,2026-05-18 14:30:00
76131.1,77263.3,21917,22095,179,REVERSE_SIGNAL,1.535,0.032,1.487,0.07,1.417,14.17,True,BTCUSDT,1,FADE,BUY,21914,2026-05-19 14:30:00
77211.87,75281.5732,22707,22898,192,SL,0.436,2.584,-2.5,0.07,-2.57,-25.7,False,BTCUSDT,1,FADE,BUY,22689,2026-05-22 07:05:00
75652.25,77543.5562,23071,23305,235,SL,0.422,2.575,-2.5,0.07,-2.57,-25.7,False,BTCUSDT,1,FADE,SELL,23059,2026-05-23 13:55:00
73754.17,74040.2,25320,25472,153,REVERSE_SIGNAL,0.577,0.561,0.388,0.07,0.318,3.18,True,BTCUSDT,1,FADE,BUY,25301,2026-05-31 08:45:00
61552.0,59481.6,26893,26978,86,REVERSE_SIGNAL,0.634,3.413,-3.364,0.1,-3.464,-34.64,False,BTCUSDT,1,TREND,BUY,26892,2026-06-05 21:20:00
63002.5,62851.5,27484,27792,309,REVERSE_SIGNAL,1.868,0.993,-0.24,0.1,-0.34,-3.4,False,BTCUSDT,1,TREND,BUY,27483,2026-06-07 22:35:00
62910.3,63873.6,28732,28766,35,REVERSE_SIGNAL,1.621,0.047,1.531,0.07,1.461,14.61,True,BTCUSDT,1,FADE,BUY,28731,2026-06-12 06:35:00
64238.3,64762.2,29313,29484,172,REVERSE_SIGNAL,1.186,0.916,0.816,0.07,0.746,7.46,True,BTCUSDT,1,FADE,BUY,29312,2026-06-14 07:00:00
65413.8,65761.0,29978,30285,308,REVERSE_SIGNAL,1.272,1.359,0.531,0.07,0.461,4.61,True,BTCUSDT,1,FADE,BUY,29977,2026-06-16 14:25:00
66194.2,64870.316,30289,30309,21,TP,2.187,0.34,2.0,0.07,1.93,19.3,True,BTCUSDT,1,FADE,SELL,30285,2026-06-17 16:05:00
64365.965,63815.0,31377,31494,118,REVERSE_SIGNAL,1.126,0.126,0.856,0.07,0.786,7.86,True,BTCUSDT,1,FADE,SELL,31376,2026-06-21 11:00:00
60352.86,59741.3,33375,33457,83,REVERSE_SIGNAL,1.173,0.137,1.013,0.07,0.943,9.43,True,BTCUSDT,1,FADE,SELL,33372,2026-06-28 09:20:00
59342.8,60229.8,33726,33770,45,REVERSE_SIGNAL,0.464,2.231,-1.495,0.1,-1.595,-15.95,False,BTCUSDT,1,TREND,SELL,33725,2026-06-29 14:45:00
59259.535,58631.6,34178,34255,78,REVERSE_SIGNAL,1.365,0.312,1.06,0.07,0.99,9.9,True,BTCUSDT,1,FADE,SELL,34177,2026-07-01 04:25:00
58372.4,59463.0,34270,34291,22,REVERSE_SIGNAL,1.909,0.134,1.868,0.07,1.798,17.98,True,BTCUSDT,1,FADE,BUY,34255,2026-07-01 10:55:00
59720.7,60781.3,34418,34456,39,REVERSE_SIGNAL,1.783,0.277,1.776,0.07,1.706,17.06,True,BTCUSDT,1,FADE,BUY,34417,2026-07-02 00:25:00
63956.2,63300.1,35773,35890,118,REVERSE_SIGNAL,1.143,1.15,1.026,0.07,0.956,9.56,True,BTCUSDT,1,FADE,SELL,35757,2026-07-06 16:05:00
63755.31,64223.2,36960,37103,144,REVERSE_SIGNAL,0.837,0.212,0.734,0.07,0.664,6.64,True,BTCUSDT,1,FADE,BUY,36953,2026-07-10 19:45:00
64256.7,63886.0,37108,37284,177,REVERSE_SIGNAL,0.915,0.375,0.577,0.07,0.507,5.07,True,BTCUSDT,1,FADE,SELL,37103,2026-07-11 08:15:00
63755.31,64143.9,37293,37472,180,REVERSE_SIGNAL,0.81,0.239,0.61,0.07,0.54,5.4,True,BTCUSDT,1,FADE,BUY,37284,2026-07-11 23:20:00
64169.8,64491.0,38945,39426,482,REVERSE_SIGNAL,0.489,1.214,-0.501,0.07,-0.571,-5.71,False,BTCUSDT,1,FADE,SELL,38936,2026-07-17 17:00:00
64964.457,64150.0,39598,39665,68,REVERSE_SIGNAL,1.414,0.185,1.254,0.07,1.184,11.84,True,BTCUSDT,1,FADE,SELL,39597,2026-07-20 00:05:00
63893.562,64925.7,39675,39737,63,REVERSE_SIGNAL,1.661,0.246,1.615,0.07,1.545,15.45,True,BTCUSDT,1,FADE,BUY,39665,2026-07-20 05:45:00
64964.457,66588.5684,39739,40035,297,SL,1.432,2.545,-2.5,0.07,-2.57,-25.7,False,BTCUSDT,1,FADE,SELL,39737,2026-07-20 11:45:00
64856.164,65300.0,45638,45735,98,REVERSE_SIGNAL,0.798,0.095,0.684,0.07,0.614,6.14,True,BTCUSDT,1,FADE,BUY,45637,2026-08-09 23:25:00
63334.38,63904.7,46400,46571,172,REVERSE_SIGNAL,1.036,0.081,0.9,0.07,0.83,8.3,True,BTCUSDT,1,FADE,BUY,46395,2026-08-12 14:35:00
63334.38,63801.1,46647,46690,44,REVERSE_SIGNAL,1.02,0.026,0.737,0.07,0.667,6.67,True,BTCUSDT,1,FADE,BUY,46645,2026-08-13 11:25:00
62880.836,63362.6,47632,47697,66,REVERSE_SIGNAL,0.956,0.318,0.766,0.07,0.696,6.96,True,BTCUSDT,1,FADE,BUY,47629,2026-08-16 21:25:00
77621.8,76889.9,49547,49735,189,REVERSE_SIGNAL,1.253,0.561,0.943,0.07,0.873,8.73,True,BTCUSDT,1,FADE,SELL,49529,2026-08-23 11:45:00
0.0908,0.089,1128,1149,22,TP,2.247,0.54,2.0,0.07,1.93,19.3,True,DOGEUSDT,1,FADE,SELL,1126,2026-03-08 10:10:00
0.0943,0.0923,2031,2168,138,REVERSE_SIGNAL,0.509,3.436,-2.142,0.1,-2.242,-22.42,False,DOGEUSDT,1,TREND,BUY,2030,2026-03-11 13:30:00
0.0957,0.0955,2658,2900,243,REVERSE_SIGNAL,1.134,1.813,-0.204,0.07,-0.274,-2.74,False,DOGEUSDT,1,FADE,BUY,2657,2026-03-13 17:45:00
0.097,0.099,3294,3348,55,TP,2.649,0.454,2.0,0.1,1.9,19.0,True,DOGEUSDT,1,TREND,BUY,3293,2026-03-15 22:45:00
0.0995,0.101,3664,3850,187,REVERSE_SIGNAL,1.896,1.259,1.494,0.07,1.424,14.24,True,DOGEUSDT,1,FADE,BUY,3658,2026-03-17 05:10:00
0.1015,0.0995,3860,3969,110,TP,2.064,0.32,2.0,0.07,1.93,19.3,True,DOGEUSDT,1,FADE,SELL,3850,2026-03-17 21:10:00
0.093,0.0949,4695,4724,30,TP,2.026,0.306,2.0,0.07,1.93,19.3,True,DOGEUSDT,1,FADE,BUY,4685,2026-03-20 18:45:00
0.0951,0.0932,5707,5784,78,TP,2.002,0.501,2.0,0.07,1.93,19.3,True,DOGEUSDT,1,FADE,SELL,5703,2026-03-24 07:35:00
0.0935,0.0948,5787,5857,71,SL,1.166,1.541,-1.404,0.1,-1.504,-15.04,False,DOGEUSDT,1,TREND,SELL,5786,2026-03-24 14:30:00
0.0915,0.0896,7311,7324,14,TP,2.274,0.098,2.0,0.07,1.93,19.3,True,DOGEUSDT,1,FADE,SELL,7305,2026-03-29 21:05:00
0.0882,0.0917,7326,7343,18,SL,0.125,4.273,-3.907,0.1,-4.007,-40.07,False,DOGEUSDT,1,TREND,SELL,7325,2026-03-29 22:45:00
0.091,0.0913,8558,8785,228,REVERSE_SIGNAL,0.31,1.7,-0.283,0.07,-0.353,-3.53,False,DOGEUSDT,1,FADE,SELL,8540,2026-04-03 04:00:00
0.0927,0.0939,11892,12125,234,REVERSE_SIGNAL,1.588,0.355,1.361,0.07,1.291,12.91,True,DOGEUSDT,1,FADE,BUY,11887,2026-04-14 18:55:00
0.0927,0.0945,13376,13446,71,TP,2.095,0.215,2.0,0.07,1.93,19.3,True,DOGEUSDT,1,FADE,BUY,13370,2026-04-19 22:30:00
0.0938,0.0951,13883,13971,89,REVERSE_SIGNAL,1.669,0.272,1.467,0.07,1.397,13.97,True,DOGEUSDT,1,FADE,BUY,13872,2026-04-21 16:20:00
0.0978,0.0985,14978,15190,213,REVERSE_SIGNAL,1.011,0.431,0.746,0.07,0.676,6.76,True,DOGEUSDT,1,FADE,BUY,14974,2026-04-25 12:10:00
0.0978,0.0986,15482,15680,199,REVERSE_SIGNAL,1.503,0.912,0.909,0.07,0.839,8.39,True,DOGEUSDT,1,FADE,BUY,15472,2026-04-27 05:40:00
0.0981,0.0995,15864,15948,85,REVERSE_SIGNAL,1.84,0.097,1.422,0.07,1.352,13.52,True,DOGEUSDT,1,FADE,BUY,15845,2026-04-28 12:45:00
0.1051,0.103,16165,16171,7,TP,2.178,0.209,2.0,0.1,1.9,19.0,True,DOGEUSDT,1,TREND,SELL,16164,2026-04-29 15:20:00
0.1074,0.1092,17158,17278,121,REVERSE_SIGNAL,1.877,0.303,1.728,0.07,1.658,16.58,True,DOGEUSDT,1,FADE,BUY,17154,2026-05-03 01:50:00
0.109,0.1115,17544,17748,205,REVERSE_SIGNAL,0.413,3.302,-2.275,0.1,-2.375,-23.75,False,DOGEUSDT,1,TREND,SELL,17543,2026-05-04 10:15:00
0.1118,0.1146,17761,17970,210,SL,0.972,3.68,-2.5,0.07,-2.57,-25.7,False,DOGEUSDT,1,FADE,SELL,17748,2026-05-05 03:20:00
0.1127,0.1104,18162,18297,136,TP,2.148,0.905,2.0,0.1,1.9,19.0,True,DOGEUSDT,1,TREND,SELL,18161,2026-05-06 13:45:00
0.1079,0.1117,19403,19423,21,SL,0.028,4.125,-3.5,0.1,-3.6,-36.0,False,DOGEUSDT,1,TREND,SELL,19402,2026-05-10 21:10:00
0.1146,0.1123,20232,20244,13,TP,2.019,0.039,2.0,0.07,1.93,19.3,True,DOGEUSDT,1,FADE,SELL,20231,2026-05-13 18:15:00
0.1143,0.112,20652,20752,101,TP,2.004,1.181,2.0,0.1,1.9,19.0,True,DOGEUSDT,1,TREND,SELL,20651,2026-05-15 05:15:00
0.1052,0.1038,21723,21881,159,REVERSE_SIGNAL,1.655,0.295,1.274,0.07,1.204,12.04,True,DOGEUSDT,1,FADE,SELL,21722,2026-05-18 22:30:00
0.1039,0.1019,22830,22889,60,TP,2.348,0.481,2.0,0.1,1.9,19.0,True,DOGEUSDT,1,TREND,SELL,22829,2026-05-22 18:45:00
0.1005,0.1022,23987,24128,142,REVERSE_SIGNAL,1.828,0.262,1.699,0.07,1.629,16.29,True,DOGEUSDT,1,FADE,BUY,23978,2026-05-26 18:30:00
0.0992,0.1006,25581,25723,143,REVERSE_SIGNAL,1.419,1.484,1.379,0.07,1.309,13.09,True,DOGEUSDT,1,FADE,BUY,25580,2026-06-01 08:00:00
0.0917,0.0898,26257,26353,97,TP,2.018,1.691,2.0,0.1,1.9,19.0,True,DOGEUSDT,1,TREND,SELL,26256,2026-06-03 16:20:00
0.083,0.0846,27449,27478,30,TP,4.493,0.074,2.0,0.07,1.93,19.3,True,DOGEUSDT,1,FADE,BUY,27446,2026-06-07 19:30:00
0.0858,0.0875,27483,27695,213,TP,2.017,1.691,2.0,0.1,1.9,19.0,True,DOGEUSDT,1,TREND,BUY,27482,2026-06-07 22:30:00
0.0847,0.0864,27795,27846,52,TP,2.033,0.246,2.0,0.07,1.93,19.3,True,DOGEUSDT,1,FADE,BUY,27794,2026-06-09 00:30:00
0.0849,0.0832,27960,27987,28,TP,2.084,0.4,2.0,0.1,1.9,19.0,True,DOGEUSDT,1,TREND,SELL,27959,2026-06-09 14:15:00
0.0889,0.0882,29490,29785,296,REVERSE_SIGNAL,1.106,2.212,0.847,0.07,0.777,7.77,True,DOGEUSDT,1,FADE,SELL,29485,2026-06-14 21:25:00
0.0828,0.0839,31125,31230,106,REVERSE_SIGNAL,1.647,0.321,1.249,0.07,1.179,11.79,True,DOGEUSDT,1,FADE,BUY,31123,2026-06-20 13:55:00
0.0796,0.0782,32132,32242,111,REVERSE_SIGNAL,1.887,0.01,1.799,0.07,1.729,17.29,True,DOGEUSDT,1,FADE,SELL,32131,2026-06-24 01:55:00
0.0756,0.0771,32360,32456,97,TP,2.038,0.609,2.0,0.1,1.9,19.0,True,DOGEUSDT,1,TREND,BUY,32359,2026-06-24 20:55:00
0.0753,0.0738,32678,32709,32,TP,2.024,0.022,2.0,0.07,1.93,19.3,True,DOGEUSDT,1,FADE,SELL,32666,2026-06-25 22:30:00
0.0762,0.0751,33154,33203,50,REVERSE_SIGNAL,1.394,0.286,1.394,0.07,1.324,13.24,True,DOGEUSDT,1,FADE,SELL,33144,2026-06-27 14:20:00
0.0741,0.0726,33762,33842,81,TP,2.047,0.06,2.0,0.07,1.93,19.3,True,DOGEUSDT,1,FADE,SELL,33761,2026-06-29 17:45:00
0.0747,0.0736,38236,38291,56,REVERSE_SIGNAL,1.718,0.036,1.491,0.07,1.421,14.21,True,DOGEUSDT,1,FADE,SELL,38235,2026-07-15 06:35:00
0.0722,0.0724,39128,39312,185,REVERSE_SIGNAL,0.644,0.396,0.394,0.07,0.324,3.24,True,DOGEUSDT,1,FADE,BUY,39115,2026-07-18 07:55:00
0.0713,0.0727,39674,39734,61,TP,2.016,0.382,2.0,0.07,1.93,19.3,True,DOGEUSDT,1,FADE,BUY,39669,2026-07-20 06:05:00
0.0735,0.0725,40371,40517,147,REVERSE_SIGNAL,1.772,0.053,1.336,0.07,1.266,12.66,True,DOGEUSDT,1,FADE,SELL,40360,2026-07-22 15:40:00
0.0685,0.0695,40914,41033,120,REVERSE_SIGNAL,1.789,0.43,1.497,0.07,1.427,14.27,True,DOGEUSDT,1,FADE,BUY,40907,2026-07-24 13:15:00
0.0697,0.0714,41040,41224,185,SL,0.828,2.573,-2.5,0.07,-2.57,-25.7,False,DOGEUSDT,1,FADE,SELL,41033,2026-07-24 23:45:00
0.0735,0.0723,41601,41721,121,REVERSE_SIGNAL,1.608,0.093,1.527,0.07,1.457,14.57,True,DOGEUSDT,1,FADE,SELL,41600,2026-07-26 23:00:00
0.0693,0.0711,44817,45243,427,SL,0.822,2.754,-2.5,0.07,-2.57,-25.7,False,DOGEUSDT,1,FADE,SELL,44810,2026-08-07 02:30:00
0.0702,0.0703,45347,45523,177,REVERSE_SIGNAL,0.37,0.598,0.085,0.07,0.015,0.15,True,DOGEUSDT,1,FADE,BUY,45341,2026-08-08 22:45:00
0.0703,0.0698,45525,45634,110,REVERSE_SIGNAL,0.891,0.857,0.834,0.07,0.764,7.64,True,DOGEUSDT,1,FADE,SELL,45523,2026-08-09 13:55:00
0.0696,0.0702,45635,45964,330,REVERSE_SIGNAL,1.046,0.864,0.888,0.07,0.818,8.18,True,DOGEUSDT,1,FADE,BUY,45634,2026-08-09 23:10:00
0.0706,0.0724,48389,48421,33,SL,0.767,5.774,-2.5,0.07,-2.57,-25.7,False,DOGEUSDT,1,FADE,SELL,48379,2026-08-19 11:55:00
0.0906,0.0887,49209,49223,15,TP,2.076,2.12,2.0,0.1,1.9,19.0,True,DOGEUSDT,1,TREND,SELL,49208,2026-08-22 09:00:00
0.0931,0.095,49320,49342,23,TP,2.362,1.063,2.0,0.1,1.9,19.0,True,DOGEUSDT,1,TREND,BUY,49319,2026-08-22 18:15:00
0.0904,0.0923,49445,49538,94,REVERSE_SIGNAL,1.88,2.93,-2.023,0.1,-2.123,-21.23,False,DOGEUSDT,1,TREND,SELL,49444,2026-08-23 04:40:00
0.0911,0.0892,49702,49884,183,TP,2.339,2.559,2.0,0.1,1.9,19.0,True,DOGEUSDT,1,TREND,SELL,49701,2026-08-24 02:05:00
0.0914,0.092,49984,49999,16,REVERSE_SIGNAL,1.817,0.69,0.657,0.1,0.557,5.57,True,DOGEUSDT,1,TREND,BUY,49983,2026-08-25 01:35:00
2110.825,2153.0415,182,266,85,TP,2.303,0.871,2.0,0.07,1.93,19.3,True,ETHUSDT,1,FADE,BUY,163,2026-03-05 01:55:00
2074.12,2032.6376,327,595,269,TP,2.75,1.214,2.0,0.1,1.9,19.0,True,ETHUSDT,1,TREND,SELL,326,2026-03-05 15:30:00
1972.9375,1933.4787,1128,1150,23,TP,2.131,0.309,2.0,0.07,1.93,19.3,True,ETHUSDT,1,FADE,SELL,1126,2026-03-08 10:10:00
1925.7234,1964.2379,1165,1238,74,TP,2.191,0.149,2.0,0.07,1.93,19.3,True,ETHUSDT,1,FADE,BUY,1151,2026-03-08 12:15:00
