entry_price,exit_price,entry_bar,exit_bar,duration_bars,exit_reason,max_roe_pct,max_sl_pct,gross_pnl_pct,fee_pct,net_pnl_pct,net_profit_usd,is_win,symbol,strategy_mode,trade_type,direction,signal_bar,signal_datetime
5.595,5.7629,24557,24679,123,SL,3.414,3.539,-3.0,0.1,-3.1,-31.0,False,INJUSDT,2,FADE,SELL,24556,2026-05-28 18:45:00
6.538,6.3419,25178,25386,209,SL,3.227,3.151,-3.0,0.1,-3.1,-31.0,False,INJUSDT,2,FADE,BUY,25177,2026-05-30 22:30:00
6.558,6.919,25474,25785,312,REVERSE_SIGNAL,11.985,2.348,5.505,0.1,5.405,54.05,True,INJUSDT,2,TREND,BUY,25473,2026-05-31 23:10:00
6.919,7.0765,25786,25802,17,SL,1.214,2.428,-2.276,0.1,-2.376,-23.76,False,INJUSDT,2,TREND,SELL,25785,2026-06-02 01:10:00
7.254,6.811,25815,25960,146,REVERSE_SIGNAL,7.031,1.089,6.107,0.1,6.007,60.07,True,INJUSDT,2,FADE,SELL,25814,2026-06-02 03:35:00
6.811,6.812,25961,26139,179,REVERSE_SIGNAL,7.224,3.201,-0.015,0.1,-0.115,-1.15,False,INJUSDT,2,TREND,SELL,25960,2026-06-02 15:45:00
6.812,6.4613,26140,26265,126,SL,2.422,5.461,-5.148,0.1,-5.248,-52.48,False,INJUSDT,2,TREND,BUY,26139,2026-06-03 06:40:00
6.502,6.3069,26271,26364,94,SL,4.183,3.061,-3.0,0.1,-3.1,-31.0,False,INJUSDT,2,FADE,BUY,26270,2026-06-03 17:35:00
5.253,4.869,26896,26979,84,REVERSE_SIGNAL,7.443,0.076,7.31,0.1,7.21,72.1,True,INJUSDT,2,FADE,SELL,26895,2026-06-05 21:40:00
4.869,5.1322,26980,26995,16,SL,0.678,6.264,-5.406,0.1,-5.506,-55.06,False,INJUSDT,2,TREND,SELL,26979,2026-06-06 04:40:00
5.285,5.0132,27026,27141,116,SL,2.725,5.279,-5.143,0.1,-5.243,-52.43,False,INJUSDT,2,TREND,BUY,27025,2026-06-06 08:30:00
5.047,5.283,27161,27227,67,REVERSE_SIGNAL,4.914,0.812,4.676,0.1,4.576,45.76,True,INJUSDT,2,FADE,BUY,27160,2026-06-06 19:45:00
5.283,5.189,27228,27343,116,REVERSE_SIGNAL,2.726,2.063,-1.779,0.1,-1.879,-18.79,False,INJUSDT,2,TREND,BUY,27227,2026-06-07 01:20:00
5.189,5.305,27344,27385,42,SL,2.004,2.679,-2.235,0.1,-2.335,-23.35,False,INJUSDT,2,TREND,SELL,27343,2026-06-07 11:00:00
5.346,5.535,27393,27793,401,REVERSE_SIGNAL,10.812,3.255,3.535,0.1,3.435,34.35,True,INJUSDT,2,TREND,BUY,27392,2026-06-07 15:05:00
5.535,5.7432,27794,27893,100,SL,1.951,3.776,-3.762,0.1,-3.862,-38.62,False,INJUSDT,2,TREND,SELL,27793,2026-06-09 00:30:00
5.72,5.5381,27896,27974,79,SL,2.115,3.531,-3.18,0.1,-3.28,-32.8,False,INJUSDT,2,TREND,BUY,27895,2026-06-09 09:00:00
5.493,5.3282,27985,28123,139,SL,3.605,3.004,-3.0,0.1,-3.1,-31.0,False,INJUSDT,2,FADE,BUY,27984,2026-06-09 16:25:00
5.326,5.1319,28269,28285,17,SL,0.0,3.661,-3.644,0.1,-3.744,-37.44,False,INJUSDT,2,TREND,BUY,28268,2026-06-10 16:05:00
4.995,5.1854,28328,28410,83,SL,2.242,8.549,-3.812,0.1,-3.912,-39.12,False,INJUSDT,2,TREND,SELL,28327,2026-06-10 21:00:00
5.208,5.054,28414,28570,157,REVERSE_SIGNAL,2.554,3.245,-2.957,0.1,-3.057,-30.57,False,INJUSDT,2,TREND,BUY,28413,2026-06-11 04:10:00
5.054,5.328,28571,28594,24,REVERSE_SIGNAL,6.549,0.0,5.421,0.1,5.321,53.21,True,INJUSDT,2,FADE,BUY,28570,2026-06-11 17:15:00
5.328,5.364,28595,28789,195,REVERSE_SIGNAL,5.8,1.351,0.676,0.1,0.576,5.76,True,INJUSDT,2,TREND,BUY,28594,2026-06-11 19:15:00
5.364,5.295,28790,29032,243,REVERSE_SIGNAL,6.394,1.603,1.286,0.1,1.186,11.86,True,INJUSDT,2,TREND,SELL,28789,2026-06-12 11:30:00
5.295,5.144,29033,29286,254,REVERSE_SIGNAL,1.114,2.984,-2.852,0.1,-2.952,-29.52,False,INJUSDT,2,TREND,BUY,29032,2026-06-13 07:45:00
5.144,4.9897,29287,29402,116,SL,0.719,3.188,-3.0,0.1,-3.1,-31.0,False,INJUSDT,2,FADE,BUY,29286,2026-06-14 04:55:00
5.217,5.3735,29488,29645,158,SL,2.722,4.811,-3.0,0.1,-3.1,-31.0,False,INJUSDT,2,FADE,SELL,29487,2026-06-14 21:40:00
5.624,5.4553,29995,30197,203,SL,2.151,3.947,-3.0,0.1,-3.1,-31.0,False,INJUSDT,2,FADE,BUY,29994,2026-06-16 15:55:00
5.335,5.1687,30625,30706,82,SL,1.612,4.292,-3.117,0.1,-3.217,-32.17,False,INJUSDT,2,TREND,BUY,30624,2026-06-18 20:25:00
5.099,5.14,30711,31032,322,REVERSE_SIGNAL,1.628,2.314,0.804,0.1,0.704,7.04,True,INJUSDT,2,FADE,BUY,30710,2026-06-19 03:35:00
5.14,5.0724,31033,31040,8,SL,0.0,1.401,-1.315,0.1,-1.415,-14.15,False,INJUSDT,2,TREND,BUY,31032,2026-06-20 06:25:00
4.96,5.074,31118,31230,113,REVERSE_SIGNAL,2.661,1.512,2.298,0.1,2.198,21.98,True,INJUSDT,2,FADE,BUY,31117,2026-06-20 13:30:00
5.074,4.99,31231,31384,154,REVERSE_SIGNAL,2.188,1.084,1.655,0.1,1.555,15.55,True,INJUSDT,2,FADE,SELL,31230,2026-06-20 22:55:00
4.99,4.8403,31385,31496,112,SL,0.721,4.87,-3.0,0.1,-3.1,-31.0,False,INJUSDT,2,FADE,BUY,31384,2026-06-21 11:45:00
4.972,4.8791,31557,31584,28,SL,0.563,1.951,-1.868,0.1,-1.968,-19.68,False,INJUSDT,2,TREND,BUY,31556,2026-06-22 02:05:00
4.824,4.6793,31723,31875,153,SL,1.866,3.918,-3.0,0.1,-3.1,-31.0,False,INJUSDT,2,FADE,BUY,31722,2026-06-22 15:55:00
4.26,4.1912,32514,32527,14,SL,0.023,1.737,-1.615,0.1,-1.715,-17.15,False,INJUSDT,2,TREND,BUY,32513,2026-06-25 09:50:00
4.138,4.2672,32606,32653,48,SL,0.121,3.335,-3.122,0.1,-3.222,-32.22,False,INJUSDT,2,TREND,SELL,32605,2026-06-25 17:30:00
4.316,4.1946,32688,32709,22,SL,0.324,3.174,-2.813,0.1,-2.913,-29.13,False,INJUSDT,2,TREND,BUY,32687,2026-06-26 00:20:00
4.846,4.9542,33118,33139,22,SL,0.083,2.291,-2.233,0.1,-2.333,-23.33,False,INJUSDT,2,TREND,SELL,33117,2026-06-27 12:10:00
4.657,4.656,33629,33942,314,REVERSE_SIGNAL,4.144,1.009,-0.021,0.1,-0.121,-1.21,False,INJUSDT,2,TREND,BUY,33628,2026-06-29 06:45:00
4.656,4.7317,33943,34158,216,SL,3.866,2.083,-1.626,0.1,-1.726,-17.26,False,INJUSDT,2,TREND,SELL,33942,2026-06-30 08:55:00
4.658,4.579,34161,34400,240,REVERSE_SIGNAL,4.68,1.868,-1.696,0.1,-1.796,-17.96,False,INJUSDT,2,TREND,BUY,34160,2026-07-01 03:05:00
4.579,4.648,34401,34573,173,REVERSE_SIGNAL,3.341,1.638,-1.507,0.1,-1.607,-16.07,False,INJUSDT,2,TREND,SELL,34400,2026-07-01 23:05:00
4.648,4.792,34574,35083,510,REVERSE_SIGNAL,6.476,1.355,3.098,0.1,2.998,29.98,True,INJUSDT,2,TREND,BUY,34573,2026-07-02 13:30:00
4.792,4.868,35084,35201,118,REVERSE_SIGNAL,1.92,0.981,1.586,0.1,1.486,14.86,True,INJUSDT,2,FADE,BUY,35083,2026-07-04 08:00:00
4.868,4.752,35202,35291,90,REVERSE_SIGNAL,2.486,0.247,2.383,0.1,2.283,22.83,True,INJUSDT,2,FADE,SELL,35201,2026-07-04 17:50:00
4.752,4.733,35292,35532,241,REVERSE_SIGNAL,3.388,0.989,0.4,0.1,0.3,3.0,True,INJUSDT,2,TREND,SELL,35291,2026-07-05 01:20:00
4.733,4.682,35533,35719,187,REVERSE_SIGNAL,3.528,1.416,-1.078,0.1,-1.178,-11.78,False,INJUSDT,2,TREND,BUY,35532,2026-07-05 21:25:00
4.682,4.928,35720,35769,50,REVERSE_SIGNAL,5.297,0.15,5.254,0.1,5.154,51.54,True,INJUSDT,2,FADE,BUY,35719,2026-07-06 13:00:00
4.928,4.787,35770,35879,110,REVERSE_SIGNAL,3.145,1.197,2.861,0.1,2.761,27.61,True,INJUSDT,2,FADE,SELL,35769,2026-07-06 17:10:00
4.787,4.8714,35880,36046,167,SL,2.507,1.943,-1.763,0.1,-1.863,-18.63,False,INJUSDT,2,TREND,SELL,35879,2026-07-07 02:20:00
4.867,4.7276,36047,36071,25,SL,0.431,3.226,-2.864,0.1,-2.964,-29.64,False,INJUSDT,2,TREND,BUY,36046,2026-07-07 16:15:00
4.698,4.689,36118,36422,305,REVERSE_SIGNAL,3.64,1.575,0.192,0.1,0.092,0.92,True,INJUSDT,2,TREND,SELL,36117,2026-07-07 22:10:00
4.689,4.843,36423,36726,304,REVERSE_SIGNAL,5.843,0.107,3.284,0.1,3.184,31.84,True,INJUSDT,2,TREND,BUY,36422,2026-07-08 23:35:00
4.843,4.93,36727,36840,114,REVERSE_SIGNAL,2.189,1.218,1.796,0.1,1.696,16.96,True,INJUSDT,2,FADE,BUY,36726,2026-07-10 00:55:00
4.93,5.0779,36841,37011,171,SL,2.941,3.124,-3.0,0.1,-3.1,-31.0,False,INJUSDT,2,FADE,SELL,36840,2026-07-10 10:25:00
4.957,4.931,37285,37585,301,REVERSE_SIGNAL,3.167,0.323,0.525,0.1,0.425,4.25,True,INJUSDT,2,TREND,SELL,37284,2026-07-11 23:25:00
4.931,4.8507,37586,37601,16,SL,0.203,1.906,-1.628,0.1,-1.728,-17.28,False,INJUSDT,2,TREND,BUY,37585,2026-07-13 00:30:00
4.769,4.6259,37608,37838,231,SL,0.587,3.313,-3.0,0.1,-3.1,-31.0,False,INJUSDT,2,FADE,BUY,37607,2026-07-13 02:20:00
4.734,4.967,37907,38216,310,REVERSE_SIGNAL,8.175,0.296,4.922,0.1,4.822,48.22,True,INJUSDT,2,TREND,BUY,37906,2026-07-14 03:15:00
4.967,5.02,38217,38292,76,REVERSE_SIGNAL,1.107,1.51,1.067,0.1,0.967,9.67,True,INJUSDT,2,FADE,BUY,38216,2026-07-15 05:05:00
5.02,5.059,38293,38560,268,REVERSE_SIGNAL,4.183,0.279,0.777,0.1,0.677,6.77,True,INJUSDT,2,TREND,BUY,38292,2026-07-15 11:25:00
5.059,4.939,38561,38856,296,REVERSE_SIGNAL,4.823,1.087,2.372,0.1,2.272,22.72,True,INJUSDT,2,TREND,SELL,38560,2026-07-16 09:45:00
4.939,4.8666,38857,38894,38,SL,0.992,1.478,-1.466,0.1,-1.566,-15.66,False,INJUSDT,2,TREND,BUY,38856,2026-07-17 10:25:00
5.07,5.136,39084,39181,98,REVERSE_SIGNAL,1.46,1.026,1.302,0.1,1.202,12.02,True,INJUSDT,2,FADE,BUY,39083,2026-07-18 05:20:00
5.136,5.091,39182,39351,170,REVERSE_SIGNAL,1.012,1.46,0.876,0.1,0.776,7.76,True,INJUSDT,2,FADE,SELL,39181,2026-07-18 13:30:00
5.091,5.103,39352,39522,171,REVERSE_SIGNAL,1.021,1.296,0.236,0.1,0.136,1.36,True,INJUSDT,2,FADE,BUY,39351,2026-07-19 03:40:00
5.103,5.0626,39523,39524,2,SL,0.02,1.019,-0.792,0.1,-0.892,-8.92,False,INJUSDT,2,TREND,BUY,39522,2026-07-19 17:55:00
5.283,5.382,40057,40208,152,REVERSE_SIGNAL,1.969,0.341,1.874,0.1,1.774,17.74,True,INJUSDT,2,FADE,BUY,40056,2026-07-21 14:25:00
5.382,5.212,40209,40247,39,REVERSE_SIGNAL,3.326,0.818,3.159,0.1,3.059,30.59,True,INJUSDT,2,FADE,SELL,40208,2026-07-22 03:05:00
5.212,5.18,40248,40570,323,REVERSE_SIGNAL,2.609,1.113,0.614,0.1,0.514,5.14,True,INJUSDT,2,TREND,SELL,40247,2026-07-22 06:20:00
5.18,5.103,40571,40678,108,REVERSE_SIGNAL,1.911,0.579,1.486,0.1,1.386,13.86,True,INJUSDT,2,FADE,SELL,40570,2026-07-23 09:15:00
5.103,5.216,40679,40749,71,REVERSE_SIGNAL,2.352,0.098,2.214,0.1,2.114,21.14,True,INJUSDT,2,FADE,BUY,40678,2026-07-23 18:15:00
5.216,5.226,40750,40906,157,REVERSE_SIGNAL,4.563,0.268,0.192,0.1,0.092,0.92,True,INJUSDT,2,TREND,BUY,40749,2026-07-24 00:10:00
5.226,5.242,40907,41055,149,REVERSE_SIGNAL,2.315,0.938,-0.306,0.1,-0.406,-4.06,False,INJUSDT,2,TREND,SELL,40906,2026-07-24 13:15:00
5.242,5.1644,41056,41131,76,SL,2.022,1.545,-1.48,0.1,-1.58,-15.8,False,INJUSDT,2,TREND,BUY,41055,2026-07-25 01:40:00
5.2,4.994,41139,41589,451,REVERSE_SIGNAL,6.846,0.846,3.962,0.1,3.862,38.62,True,INJUSDT,2,TREND,SELL,41138,2026-07-25 08:35:00
4.994,4.912,41590,41705,116,REVERSE_SIGNAL,0.761,1.942,-1.642,0.1,-1.742,-17.42,False,INJUSDT,2,TREND,BUY,41589,2026-07-26 22:10:00
4.912,4.7646,41706,41871,166,SL,1.16,3.094,-3.0,0.1,-3.1,-31.0,False,INJUSDT,2,FADE,BUY,41705,2026-07-27 07:50:00
4.615,4.7534,42308,42552,245,SL,2.839,3.142,-3.0,0.1,-3.1,-31.0,False,INJUSDT,2,FADE,SELL,42307,2026-07-29 10:00:00
4.843,4.87,42898,43065,168,REVERSE_SIGNAL,1.838,0.929,-0.558,0.1,-0.658,-6.58,False,INJUSDT,2,TREND,SELL,42897,2026-07-31 11:10:00
4.87,5.0161,43066,43562,497,SL,1.17,4.107,-3.0,0.1,-3.1,-31.0,False,INJUSDT,2,FADE,SELL,43065,2026-08-01 01:10:00
5.025,4.975,43656,43830,175,REVERSE_SIGNAL,2.468,0.338,0.995,0.1,0.895,8.95,True,INJUSDT,2,TREND,SELL,43655,2026-08-03 02:20:00
4.975,4.956,43831,43895,65,REVERSE_SIGNAL,0.905,1.367,0.382,0.1,0.282,2.82,True,INJUSDT,2,FADE,SELL,43830,2026-08-03 16:55:00
4.956,4.991,43896,43944,49,REVERSE_SIGNAL,1.009,0.726,0.706,0.1,0.606,6.06,True,INJUSDT,2,FADE,BUY,43895,2026-08-03 22:20:00
4.991,4.972,43945,44029,85,REVERSE_SIGNAL,0.561,0.902,0.381,0.1,0.281,2.81,True,INJUSDT,2,FADE,SELL,43944,2026-08-04 02:25:00
4.972,4.899,44030,44330,301,REVERSE_SIGNAL,3.278,0.141,1.468,0.1,1.368,13.68,True,INJUSDT,2,TREND,SELL,44029,2026-08-04 09:30:00
4.899,4.877,44331,44469,139,REVERSE_SIGNAL,1.082,1.694,0.449,0.1,0.349,3.49,True,INJUSDT,2,FADE,SELL,44330,2026-08-05 10:35:00
4.877,4.7307,44470,44527,58,SL,0.267,3.035,-3.0,0.1,-3.1,-31.0,False,INJUSDT,2,FADE,BUY,44469,2026-08-05 22:10:00
4.527,4.475,45076,45144,69,REVERSE_SIGNAL,1.259,1.016,1.149,0.1,1.049,10.49,True,INJUSDT,2,FADE,SELL,45075,2026-08-08 00:40:00
4.475,4.446,45145,45445,301,REVERSE_SIGNAL,0.603,2.972,-0.648,0.1,-0.748,-7.48,False,INJUSDT,2,FADE,BUY,45144,2026-08-08 06:25:00
4.446,4.377,45446,45628,183,REVERSE_SIGNAL,1.597,0.63,1.552,0.1,1.452,14.52,True,INJUSDT,2,FADE,SELL,45445,2026-08-09 07:30:00
4.377,4.416,45629,45712,84,REVERSE_SIGNAL,2.262,1.371,-0.891,0.1,-0.991,-9.91,False,INJUSDT,2,TREND,SELL,45628,2026-08-09 22:45:00
4.416,4.404,45713,45912,200,REVERSE_SIGNAL,1.019,2.627,0.272,0.1,0.172,1.72,True,INJUSDT,2,FADE,SELL,45712,2026-08-10 05:45:00
4.404,4.452,45913,45991,79,REVERSE_SIGNAL,0.976,1.226,-1.09,0.1,-1.19,-11.9,False,INJUSDT,2,TREND,SELL,45912,2026-08-10 22:25:00
4.452,4.548,45992,46374,383,REVERSE_SIGNAL,5.526,0.517,2.156,0.1,2.056,20.56,True,INJUSDT,2,TREND,BUY,45991,2026-08-11 05:00:00
4.548,4.617,46375,46442,68,REVERSE_SIGNAL,0.901,1.539,-1.517,0.1,-1.617,-16.17,False,INJUSDT,2,TREND,SELL,46374,2026-08-12 12:55:00
4.617,4.574,46443,46603,161,REVERSE_SIGNAL,0.953,1.494,0.931,0.1,0.831,8.31,True,INJUSDT,2,FADE,SELL,46442,2026-08-12 18:35:00
4.574,4.631,46604,46685,82,REVERSE_SIGNAL,1.596,0.875,1.246,0.1,1.146,11.46,True,INJUSDT,2,FADE,BUY,46603,2026-08-13 08:00:00
4.631,4.586,46686,46807,122,REVERSE_SIGNAL,1.166,0.281,0.972,0.1,0.872,8.72,True,INJUSDT,2,FADE,SELL,46685,2026-08-13 14:50:00
4.586,4.4484,46808,46929,122,SL,0.305,3.336,-3.0,0.1,-3.1,-31.0,False,INJUSDT,2,FADE,BUY,46807,2026-08-14 01:00:00
4.213,4.1724,47383,47389,7,SL,0.142,1.092,-0.964,0.1,-1.064,-10.64,False,INJUSDT,2,TREND,BUY,47382,2026-08-16 00:55:00
4.096,4.131,47448,47587,140,REVERSE_SIGNAL,1.392,1.074,0.854,0.1,0.754,7.54,True,INJUSDT,2,FADE,BUY,47447,2026-08-16 06:20:00
4.131,4.0907,47588,47617,30,SL,0.073,0.992,-0.976,0.1,-1.076,-10.76,False,INJUSDT,2,TREND,BUY,47587,2026-08-16 18:00:00
4.065,4.15,47625,47697,73,REVERSE_SIGNAL,2.14,0.836,2.091,0.1,1.991,19.91,True,INJUSDT,2,FADE,BUY,47624,2026-08-16 21:05:00
4.15,4.092,47698,47764,67,REVERSE_SIGNAL,2.12,0.94,1.398,0.1,1.298,12.98,True,INJUSDT,2,FADE,SELL,47697,2026-08-17 03:10:00
4.092,3.9692,47765,47982,218,SL,1.393,3.519,-3.0,0.1,-3.1,-31.0,False,INJUSDT,2,FADE,BUY,47764,2026-08-17 08:45:00
4.074,4.1962,48092,48318,227,SL,1.055,4.811,-3.0,0.1,-3.1,-31.0,False,INJUSDT,2,FADE,SELL,48091,2026-08-18 12:00:00
4.692,4.7764,48748,48778,31,SL,0.107,1.812,-1.799,0.1,-1.899,-18.99,False,INJUSDT,2,TREND,SELL,48747,2026-08-20 18:40:00
4.811,4.7311,48888,49161,274,SL,10.871,6.464,-1.661,0.1,-1.761,-17.61,False,INJUSDT,2,TREND,BUY,48887,2026-08-21 06:20:00
4.905,4.926,49168,49317,150,REVERSE_SIGNAL,4.016,1.937,-0.428,0.1,-0.528,-5.28,False,INJUSDT,2,TREND,SELL,49167,2026-08-22 05:40:00
4.926,4.788,49318,49447,130,REVERSE_SIGNAL,3.147,1.482,2.801,0.1,2.701,27.01,True,INJUSDT,2,FADE,SELL,49317,2026-08-22 18:10:00
4.788,4.9397,49448,49498,51,SL,1.232,3.175,-3.168,0.1,-3.268,-32.68,False,INJUSDT,2,TREND,SELL,49447,2026-08-23 05:00:00
4.985,5.956,49512,49999,488,REVERSE_SIGNAL,20.542,0.582,19.478,0.1,19.378,193.78,True,INJUSDT,2,TREND,BUY,49511,2026-08-23 10:20:00
9.253,9.4146,163,266,104,SL,0.854,2.032,-1.746,0.1,-1.846,-18.46,False,LINKUSDT,2,TREND,SELL,162,2026-03-05 01:50:00
9.426,9.2517,273,321,49,SL,0.594,1.888,-1.849,0.1,-1.949,-19.49,False,LINKUSDT,2,TREND,BUY,272,2026-03-05 11:00:00
9.116,8.8425,335,603,269,SL,2.216,3.521,-3.0,0.1,-3.1,-31.0,False,LINKUSDT,2,FADE,BUY,334,2026-03-05 16:10:00
8.682,8.6144,1124,1149,26,SL,1.048,0.841,-0.779,0.1,-0.879,-8.79,False,LINKUSDT,2,TREND,BUY,1123,2026-03-08 09:55:00
8.59,8.743,1171,1346,176,REVERSE_SIGNAL,2.445,2.375,1.781,0.1,1.681,16.81,True,LINKUSDT,2,FADE,BUY,1170,2026-03-08 13:50:00
8.743,9.0053,1347,1525,179,SL,1.155,3.946,-3.0,0.1,-3.1,-31.0,False,LINKUSDT,2,FADE,SELL,1346,2026-03-09 04:30:00
8.931,9.115,1754,2030,277,REVERSE_SIGNAL,2.788,0.773,2.06,0.1,1.96,19.6,True,LINKUSDT,2,FADE,BUY,1753,2026-03-10 14:25:00
9.115,8.947,2031,2177,147,REVERSE_SIGNAL,2.436,0.581,1.843,0.1,1.743,17.43,True,LINKUSDT,2,FADE,SELL,2030,2026-03-11 13:30:00
8.947,9.002,2178,2279,102,REVERSE_SIGNAL,1.107,1.352,0.615,0.1,0.515,5.15,True,LINKUSDT,2,FADE,BUY,2177,2026-03-12 01:45:00
9.002,9.2721,2280,2448,169,SL,1.233,3.455,-3.0,0.1,-3.1,-31.0,False,LINKUSDT,2,FADE,SELL,2279,2026-03-12 10:15:00
9.151,9.035,2657,2937,281,REVERSE_SIGNAL,2.612,0.514,1.268,0.1,1.168,11.68,True,LINKUSDT,2,TREND,SELL,2656,2026-03-13 17:40:00
9.035,9.189,2938,3190,253,REVERSE_SIGNAL,3.132,0.553,1.704,0.1,1.604,16.04,True,LINKUSDT,2,TREND,BUY,2937,2026-03-14 17:05:00
9.189,9.292,3191,3282,92,REVERSE_SIGNAL,1.589,0.816,1.121,0.1,1.021,10.21,True,LINKUSDT,2,FADE,BUY,3190,2026-03-15 14:10:00
9.292,9.771,3283,3659,377,REVERSE_SIGNAL,8.448,0.667,5.155,0.1,5.055,50.55,True,LINKUSDT,2,TREND,BUY,3282,2026-03-15 21:50:00
9.771,9.9005,3660,3776,117,SL,0.962,1.637,-1.325,0.1,-1.425,-14.25,False,LINKUSDT,2,TREND,SELL,3659,2026-03-17 05:15:00
9.876,9.732,3811,4016,206,REVERSE_SIGNAL,1.529,0.466,1.458,0.1,1.358,13.58,True,LINKUSDT,2,FADE,SELL,3810,2026-03-17 17:50:00
9.732,9.072,4017,4431,415,REVERSE_SIGNAL,8.683,0.503,6.782,0.1,6.682,66.82,True,LINKUSDT,2,TREND,SELL,4016,2026-03-18 11:00:00
9.072,9.007,4432,4648,217,REVERSE_SIGNAL,1.179,1.51,0.716,0.1,0.616,6.16,True,LINKUSDT,2,FADE,SELL,4431,2026-03-19 21:35:00
9.007,9.134,4649,4734,86,REVERSE_SIGNAL,1.71,0.611,1.41,0.1,1.31,13.1,True,LINKUSDT,2,FADE,BUY,4648,2026-03-20 15:40:00
9.134,9.059,4735,4931,197,REVERSE_SIGNAL,0.942,0.427,0.821,0.1,0.721,7.21,True,LINKUSDT,2,FADE,SELL,4734,2026-03-20 22:50:00
9.059,8.7872,4932,5035,104,SL,0.508,3.323,-3.0,0.1,-3.1,-31.0,False,LINKUSDT,2,FADE,BUY,4931,2026-03-21 15:15:00
9.132,9.097,5459,5814,356,REVERSE_SIGNAL,1.686,2.519,-0.383,0.1,-0.483,-4.83,False,LINKUSDT,2,TREND,BUY,5458,2026-03-23 11:10:00
9.097,9.18,5815,5865,51,REVERSE_SIGNAL,1.605,0.989,0.912,0.1,0.812,8.12,True,LINKUSDT,2,FADE,BUY,5814,2026-03-24 16:50:00
9.18,9.4554,5866,6038,173,SL,0.283,3.061,-3.0,0.1,-3.1,-31.0,False,LINKUSDT,2,FADE,SELL,5865,2026-03-24 21:05:00
9.241,8.964,6220,6500,281,REVERSE_SIGNAL,4.718,0.303,2.998,0.1,2.898,28.98,True,LINKUSDT,2,TREND,SELL,6219,2026-03-26 02:35:00
8.964,8.873,6501,6561,61,REVERSE_SIGNAL,1.394,0.156,1.015,0.1,0.915,9.15,True,LINKUSDT,2,FADE,SELL,6500,2026-03-27 02:00:00
8.873,8.591,6562,6856,295,REVERSE_SIGNAL,4.463,0.541,3.178,0.1,3.078,30.78,True,LINKUSDT,2,TREND,SELL,6561,2026-03-27 07:05:00
8.591,8.525,6857,6880,24,REVERSE_SIGNAL,0.838,0.221,0.768,0.1,0.668,6.68,True,LINKUSDT,2,FADE,SELL,6856,2026-03-28 07:40:00
8.525,8.605,6881,6932,52,REVERSE_SIGNAL,1.748,0.598,0.938,0.1,0.838,8.38,True,LINKUSDT,2,FADE,BUY,6880,2026-03-28 09:40:00
8.605,8.436,6933,7042,110,REVERSE_SIGNAL,2.801,1.023,1.964,0.1,1.864,18.64,True,LINKUSDT,2,FADE,SELL,6932,2026-03-28 14:00:00
8.436,8.553,7043,7365,323,REVERSE_SIGNAL,1.873,2.987,1.387,0.1,1.287,12.87,True,LINKUSDT,2,FADE,BUY,7042,2026-03-28 23:10:00
8.553,8.667,7366,7557,192,REVERSE_SIGNAL,4.373,0.246,1.333,0.1,1.233,12.33,True,LINKUSDT,2,TREND,BUY,7365,2026-03-30 02:05:00
8.667,8.8397,7558,7646,89,SL,1.177,2.169,-1.993,0.1,-2.093,-20.93,False,LINKUSDT,2,TREND,SELL,7557,2026-03-30 18:05:00
8.777,8.627,7650,7737,88,REVERSE_SIGNAL,1.8,0.501,1.709,0.1,1.609,16.09,True,LINKUSDT,2,FADE,SELL,7649,2026-03-31 01:45:00
8.627,8.7414,7738,7793,56,SL,1.495,1.333,-1.326,0.1,-1.426,-14.26,False,LINKUSDT,2,TREND,SELL,7737,2026-03-31 09:05:00
8.792,9.0558,7800,7995,196,SL,2.354,3.173,-3.0,0.1,-3.1,-31.0,False,LINKUSDT,2,FADE,SELL,7799,2026-03-31 14:15:00
8.935,8.64,8210,8411,202,REVERSE_SIGNAL,5.809,0.795,3.302,0.1,3.202,32.02,True,LINKUSDT,2,TREND,SELL,8209,2026-04-02 00:25:00
8.64,8.646,8412,8774,363,REVERSE_SIGNAL,1.412,1.933,-0.069,0.1,-0.169,-1.69,False,LINKUSDT,2,FADE,SELL,8411,2026-04-02 17:15:00
8.646,8.709,8775,8978,204,REVERSE_SIGNAL,0.856,0.474,0.729,0.1,0.629,6.29,True,LINKUSDT,2,FADE,BUY,8774,2026-04-03 23:30:00
8.709,8.657,8979,9097,119,REVERSE_SIGNAL,0.873,0.792,0.597,0.1,0.497,4.97,True,LINKUSDT,2,FADE,SELL,8978,2026-04-04 16:30:00
8.657,8.612,9098,9260,163,REVERSE_SIGNAL,0.243,2.149,-0.52,0.1,-0.62,-6.2,False,LINKUSDT,2,FADE,BUY,9097,2026-04-05 02:25:00
8.612,8.8704,9261,9350,90,SL,0.615,3.019,-3.0,0.1,-3.1,-31.0,False,LINKUSDT,2,FADE,SELL,9260,2026-04-05 16:00:00
8.954,8.861,9617,9756,140,REVERSE_SIGNAL,2.636,0.168,1.039,0.1,0.939,9.39,True,LINKUSDT,2,TREND,SELL,9616,2026-04-06 21:40:00
8.861,8.765,9757,9769,13,SL,0.192,1.298,-1.083,0.1,-1.183,-11.83,False,LINKUSDT,2,TREND,BUY,9756,2026-04-07 09:20:00
8.692,8.8236,9777,9897,121,SL,1.45,1.68,-1.514,0.1,-1.614,-16.14,False,LINKUSDT,2,TREND,SELL,9776,2026-04-07 11:00:00
