trade_idx,datetime,symbol,trade_type,direction,entry_price,exit_price,exit_reason,duration_bars,pos_size_usd,leverage_used,sl_pct,net_pnl_pct,pnl_usd,is_win,equity_after,drawdown_pct
935,2026-06-05 21:40:00,SEIUSDT,TREND,BUY,0.0484,0.0457,REVERSE_SIGNAL,80,31923.725456949338,0.16795431642593217,5.954,-5.579,-1781.0246432432036,False,188292.83672743314,2.8821152785551156
936,2026-06-06 03:20:00,RENDERUSDT,TREND,SELL,1.625,1.5925,TP,10,125528.55781828875,0.6666666666666666,1.5,1.9,2385.0425985474863,True,190677.8793259806,1.651955405416821
937,2026-06-06 04:05:00,FETUSDT,TREND,SELL,0.1891,0.1853,TP,6,127118.58621732042,0.6666666666666667,1.5,1.9,2415.253138129088,True,193093.1324641097,0.40621350721877375
938,2026-06-06 04:05:00,LINKUSDT,TREND,SELL,7.172,7.0286,TP,5,128728.75497607312,0.6666666666666666,1.5,1.9,2445.846344545389,True,195538.97880865508,0.0
939,2026-06-06 04:05:00,OPUSDT,TREND,SELL,0.0934,0.0915,TP,5,130359.31920577007,0.6666666666666667,1.5,1.9,2476.827064909631,True,198015.8058735647,0.0
940,2026-06-06 04:05:00,TIAUSDT,TREND,SELL,0.2899,0.2841,TP,5,132010.53724904315,0.6666666666666667,1.5,1.9,2508.20020773182,True,200524.00608129654,0.0
941,2026-06-06 04:20:00,SEIUSDT,TREND,SELL,0.0457,0.0448,TP,3,133682.67072086435,0.6666666666666666,1.5,1.9,2539.9707436964227,True,203063.97682499295,0.0
942,2026-06-06 04:40:00,INJUSDT,TREND,SELL,4.869,5.0394,SL,8,47081.84020982912,0.23185717597959662,4.313,-3.6,-1694.9462475538485,False,201369.0305774391,0.8346858335265538
943,2026-06-06 08:30:00,INJUSDT,TREND,BUY,5.285,5.3907,TP,11,134246.0203849594,0.6666666666666667,1.5,1.9,2550.6743873142286,True,203919.70496475333,0.0
944,2026-06-06 08:45:00,LINKUSDT,FADE,SELL,7.4425,7.2936,TP,15,135946.46997650224,0.6666666666666667,1.5,1.93,2623.766870546493,True,206543.47183529983,0.0
945,2026-06-06 08:50:00,SEIUSDT,FADE,SELL,0.0485,0.0476,TP,6,137695.6478901999,0.6666666666666667,1.5,1.93,2657.5260042808577,True,209200.9978395807,0.0
946,2026-06-06 09:00:00,AVAXUSDT,TREND,BUY,6.717,6.578,REVERSE_SIGNAL,137,91234.62618385551,0.436109899694723,2.293,-2.169,-1978.879041927826,False,207222.11879765286,0.9459223724378598
947,2026-06-06 09:10:00,FILUSDT,TREND,BUY,0.732,0.7466,TP,193,60679.976221860285,0.29282576866764276,3.415,1.9,1152.9195482153455,True,208375.0383458682,0.39481623043971065
948,2026-06-06 09:10:00,APTUSDT,TREND,BUY,0.6639,0.6407,SL,16,58614.63807197418,0.2812939521800281,3.5549999999999997,-3.6,-2110.126970591071,False,206264.91137527712,1.4034763192453898
949,2026-06-06 09:25:00,OPUSDT,TREND,BUY,0.0983,0.0949,SL,7,54799.39197005238,0.2656748140276302,3.764,-3.6,-1972.7781109218859,False,204292.13326435525,2.3464823905809777
950,2026-06-06 09:40:00,ADAUSDT,TREND,BUY,0.1582,0.1614,TP,54,67334.25618469191,0.32959789057350036,3.034,1.9,1279.3508675091464,True,205571.4841318644,1.7349409157691922
951,2026-06-06 14:15:00,ATOMUSDT,TREND,BUY,1.65,1.683,TP,177,72180.99864180632,0.351123595505618,2.848,1.9,1371.43897419432,True,206942.9231060587,1.079380479462879
952,2026-06-06 19:45:00,INJUSDT,FADE,BUY,5.0193,5.1196,TP,19,137961.94873737247,0.6666666666666666,1.5,1.93,2662.6656106312885,True,209605.58871669,0.0
953,2026-06-06 20:25:00,AVAXUSDT,FADE,BUY,6.5745,6.706,TP,55,139737.05914446,0.6666666666666667,1.5,1.93,2696.925241488078,True,212302.51395817808,0.0
954,2026-06-06 20:50:00,SEIUSDT,FADE,BUY,0.0463,0.0472,TP,36,141535.00930545205,0.6666666666666666,1.5,1.93,2731.6256795952245,True,215034.1396377733,0.0
955,2026-06-06 21:45:00,FETUSDT,TREND,BUY,0.198,0.202,TP,39,141936.72583351374,0.6600660066006602,1.515,1.9,2696.797790836761,True,217730.93742861005,0.0
956,2026-06-07 01:15:00,APTUSDT,TREND,BUY,0.6733,0.6868,TP,96,145153.95828574005,0.6666666666666667,1.5,1.9,2757.9252074290607,True,220488.86263603912,0.0
957,2026-06-07 01:20:00,INJUSDT,TREND,BUY,5.283,5.3887,TP,46,146992.57509069276,0.6666666666666667,1.5,1.9,2792.8589267231623,True,223281.72156276228,0.0
958,2026-06-07 01:25:00,SOLUSDT,TREND,BUY,63.72,64.9944,TP,86,148854.48104184153,0.6666666666666667,1.5,1.9,2828.235139794989,True,226109.95670255728,0.0
959,2026-06-07 01:25:00,XRPUSDT,FADE,SELL,1.1222,1.1503,SL,75,72704.16614230139,0.3215434083601287,3.11,-2.57,-1868.4970698571453,False,224241.45963270013,0.8263665594855288
960,2026-06-07 01:30:00,SEIUSDT,TREND,BUY,0.048,0.049,TP,44,149494.3064218001,0.6666666666666667,1.5,1.9,2840.391822014202,True,227081.85145471434,0.0
961,2026-06-07 01:30:00,AVAXUSDT,FADE,SELL,6.8323,6.6957,TP,34,151387.90096980956,0.6666666666666666,1.5,1.93,2921.786488717324,True,230003.63794343168,0.0
962,2026-06-07 01:55:00,NEARUSDT,TREND,BUY,1.944,1.876,SL,13,55196.45738983242,0.23998080153587717,4.167,-3.6,-1987.0724660339674,False,228016.5654773977,0.8639308855291619
963,2026-06-07 11:00:00,INJUSDT,TREND,SELL,5.189,5.0852,TP,16,152011.04365159848,0.6666666666666667,1.5,1.9,2888.209829380371,True,230904.77530677806,0.0
964,2026-06-07 12:35:00,RENDERUSDT,FADE,BUY,1.622,1.6544,TP,20,153936.5168711854,0.6666666666666667,1.5,1.93,2970.9747756138777,True,233875.75008239193,0.0
965,2026-06-07 13:35:00,OPUSDT,TREND,SELL,0.0946,0.0927,TP,66,100548.4738101427,0.4299226139294927,2.326,1.9,1910.4210023927114,True,235786.17108478464,0.0
966,2026-06-07 15:05:00,INJUSDT,TREND,BUY,5.346,5.4529,TP,85,72438.14779870497,0.3072196620583718,3.2549999999999994,1.9,1376.3248081753945,True,237162.49589296003,0.0
967,2026-06-07 16:25:00,ARBUSDT,TREND,SELL,0.0816,0.08,TP,34,158108.3305953067,0.6666666666666667,1.5,1.9,3004.058281310827,True,240166.55417427086,0.0
968,2026-06-07 19:05:00,SEIUSDT,TREND,SELL,0.0482,0.0499,SL,37,53596.64230624211,0.22316447221602323,4.481,-3.6,-1929.479123024716,False,238237.07505124615,0.8033920999776798
969,2026-06-07 19:25:00,TIAUSDT,FADE,BUY,0.3031,0.3092,TP,9,158824.7167008308,0.6666666666666667,1.5,1.93,3065.3170323260338,True,241302.3920835722,0.0
970,2026-06-07 19:30:00,RENDERUSDT,TREND,SELL,1.608,1.6643,SL,32,44603.02995999486,0.18484288354898337,5.41,-3.6,-1605.7090785598152,False,239696.68300501237,0.6654343807763449
971,2026-06-07 19:30:00,DOGEUSDT,FADE,BUY,0.083,0.0846,TP,30,159797.78867000827,0.6666666666666667,1.5,1.93,3084.0973213311595,True,242780.78032634352,0.0
972,2026-06-07 19:50:00,FILUSDT,FADE,BUY,0.7405,0.7553,TP,11,161853.8535508957,0.6666666666666667,1.5,1.93,3123.7793735322866,True,245904.5596998758,0.0
973,2026-06-07 20:00:00,FETUSDT,FADE,BUY,0.204,0.208,TP,25,163936.37313325054,0.6666666666666667,1.5,1.93,3163.972001471735,True,249068.53170134753,0.0
974,2026-06-07 22:30:00,DOGEUSDT,TREND,BUY,0.0858,0.0875,TP,213,147290.67516342254,0.5913660555884092,1.691,1.9,2798.522828105028,True,251867.05452945255,0.0
975,2026-06-07 22:30:00,TIAUSDT,TREND,BUY,0.3202,0.3266,TP,213,93770.31069599873,0.372300819061802,2.686,1.9,1781.635903223976,True,253648.69043267652,0.0
976,2026-06-07 22:35:00,FILUSDT,TREND,BUY,0.773,0.7885,TP,212,103193.12059913609,0.4068348250610252,2.458,1.9,1960.6692913835857,True,255609.3597240601,0.0
977,2026-06-07 22:35:00,ADAUSDT,TREND,BUY,0.1649,0.1682,TP,161,82641.24142387976,0.3233107015842224,3.093,1.9,1570.1835870537154,True,257179.5433111138,0.0
978,2026-06-07 22:35:00,BTCUSDT,TREND,BUY,63002.5,62851.5,REVERSE_SIGNAL,309,171453.02887407588,0.6666666666666667,1.5,-0.34,-582.9402981718581,False,256596.60301294195,0.22666666666666724
979,2026-06-07 22:40:00,ARBUSDT,TREND,BUY,0.0831,0.0817,REVERSE_SIGNAL,306,92701.08490351951,0.3612716763005781,2.768,-1.785,-1654.714365527823,False,254941.88864741413,0.8700749036608856
980,2026-06-07 22:40:00,AVAXUSDT,TREND,BUY,6.8,6.562,SL,78,72529.69805047344,0.2844950213371266,3.515,-3.6,-2611.069129817044,False,252330.8195175971,1.8853458292563925
981,2026-06-07 22:40:00,SOLUSDT,TREND,BUY,66.27,67.5954,TP,198,123873.74546764708,0.4909180166912126,2.037,1.9,2353.6011638852947,True,254684.42068148238,0.9701870520133249
982,2026-06-07 22:40:00,XRPUSDT,TREND,BUY,1.1581,1.1813,TP,198,109259.72573208167,0.429000429000429,2.331,1.9,2075.9347889095516,True,256760.35547039192,0.1629942394814787
983,2026-06-07 22:45:00,RENDERUSDT,TREND,BUY,1.678,1.623,REVERSE_SIGNAL,307,75584.44376520222,0.2943773918163085,3.3970000000000002,-3.378,-2553.242510388531,False,254207.1129600034,1.1557802431877782
984,2026-06-07 22:45:00,APTUSDT,TREND,BUY,0.6749,0.6884,TP,210,80547.24745247255,0.3168567807351077,3.1560000000000006,1.9,1530.3977015969785,True,255737.5106616004,0.5607104791258508
985,2026-06-07 23:10:00,FETUSDT,TREND,BUY,0.2122,0.2048,SL,64,72364.8870010188,0.28296547821165824,3.534,-3.6,-2605.135932036677,False,253132.37472956371,1.5736743791687113
986,2026-06-08 05:40:00,BNBUSDT,FADE,BUY,592.505,604.3551,TP,71,168754.91648637582,0.6666666666666667,1.5,1.93,3256.969888187053,True,256389.34461775076,0.30725565618068595
987,2026-06-08 12:55:00,ETHUSDT,TREND,BUY,1694.5,1662.0,REVERSE_SIGNAL,144,119195.41823233415,0.46490004649000466,2.151,-2.018,-2405.3635399285026,False,253983.98107782225,1.2425413748502727
988,2026-06-08 23:30:00,TIAUSDT,TREND,SELL,0.3168,0.3105,TP,13,169322.65405188152,0.6666666666666667,1.5,1.9,3217.1304269857487,True,257201.11150480798,0.0
989,2026-06-08 23:50:00,OPUSDT,TREND,SELL,0.0956,0.0937,TP,9,171467.407669872,0.6666666666666666,1.5,1.9,3257.8807457275675,True,260458.99225053555,0.0
990,2026-06-09 00:10:00,SEIUSDT,TREND,SELL,0.049,0.048,TP,5,173639.3281670237,0.6666666666666666,1.5,1.9,3299.14723517345,True,263758.139485709,0.0
991,2026-06-09 00:10:00,APTUSDT,TREND,SELL,0.6698,0.6564,TP,5,175838.75965713937,0.6666666666666667,1.5,1.9,3340.9364334856477,True,267099.07591919467,0.0
992,2026-06-09 00:10:00,ARBUSDT,TREND,SELL,0.0817,0.0801,TP,8,178066.05061279648,0.6666666666666667,1.5,1.9,3383.254961643133,True,270482.3308808378,0.0
993,2026-06-09 00:20:00,RENDERUSDT,TREND,SELL,1.623,1.5905,TP,5,180321.55392055854,0.6666666666666666,1.5,1.9,3426.1095244906123,True,273908.4404053284,0.0
994,2026-06-09 00:25:00,FETUSDT,TREND,SELL,0.2079,0.2037,TP,157,132450.88994454953,0.4835589941972921,2.068,1.9,2516.566908946441,True,276425.00731427484,0.0
995,2026-06-09 00:30:00,INJUSDT,TREND,SELL,5.535,5.7287,SL,100,73205.77524212789,0.26483050847457634,3.7759999999999994,-3.6,-2635.407908716604,False,273789.59940555826,0.953389830508469
996,2026-06-09 00:30:00,AVAXUSDT,TREND,SELL,6.63,6.752,REVERSE_SIGNAL,77,114174.14487304348,0.4170141784820684,2.398,-1.94,-2214.9784105370436,False,271574.6209950212,1.7546843414710016
997,2026-06-09 00:30:00,DOGEUSDT,FADE,BUY,0.0847,0.0864,TP,52,181049.74733001413,0.6666666666666666,1.5,1.93,3494.2601234692725,True,275068.8811184905,0.4905946133312576
998,2026-06-09 00:30:00,LINKUSDT,FADE,BUY,7.8197,7.9761,TP,49,183379.25407899366,0.6666666666666667,1.5,1.93,3539.219603724577,True,278608.1007222151,0.0
999,2026-06-09 00:30:00,NEARUSDT,TREND,SELL,2.071,2.1435,SL,60,71237.04953265535,0.25568908207619534,3.911,-3.6,-2564.533783175593,False,276043.5669390395,0.920480695474297
1000,2026-06-09 00:35:00,FILUSDT,TREND,SELL,0.756,0.7409,TP,192,80268.55683019468,0.29078220412910727,3.4390000000000005,1.9,1525.1025797736988,True,277568.6695188132,0.37308003633327247
1001,2026-06-09 00:45:00,XRPUSDT,TREND,SELL,1.153,1.1752,REVERSE_SIGNAL,66,139762.67347372268,0.5035246727089628,1.986,-2.025,-2830.194137842884,False,274738.47538097034,1.388913434754337
1002,2026-06-09 00:55:00,ETHUSDT,FADE,BUY,1659.91,1693.1082,TP,45,183158.98358731356,0.6666666666666666,1.5,1.93,3534.968383235151,True,278273.4437642055,0.12011745428150712
